step,accepted_step,attempt_step,attempt_index,attempt_number,time,dt,dt_base,dt_retry_attempts,dt_recovery_success_steps,dt_recovery_window_steps,dt_restore_attempt,dt_snap_applied,dt_snap_target_time,time_grid_error,dt_event,g,mass,lumen_mass_def,ratio,max_u,max_p,ch_converged,ch_snes_reason,ch_snes_its,ch_ksp_reason,ch_ksp_its,biot_converged,biot_iterations,biot_iterations_u,biot_iterations_tp,biot_snes_reason,biot_snes_its,biot_ksp_reason,biot_ksp_its,biot_u_snes_reason,biot_u_snes_its,biot_u_ksp_reason,biot_u_ksp_its,biot_tp_snes_reason,biot_tp_snes_its,biot_tp_ksp_reason,biot_tp_ksp_its,split_iterations,outer_omega,split_pf_increment,split_u_increment,split_theta_increment,split_p_increment,split_increment,step_failed,constraint_mismatch_max,constraint_mismatch_boundary_max,constraint_mismatch_interior_max,min_J,min_Je,min_pf,max_pf,area_ref,area_def,area_ratio,flow_potential_min,flow_potential_max,flow_potential_range,p_eff_min,p_eff_max,p_eff_range,theta_eq_min,theta_eq_max,theta_eq_range,storage_strain_min,storage_strain_max,storage_strain_range,energy_total_p,energy_total_theta,energy_total_cross,mu_elastic_l2,mu_storage_l2,lumen_n_components,lumen_component_event,lumen_total_volume,lumen_total_volume_ref,lumen_total_volume_def,lumen_active_cell_count,lumen_largest_volume,lumen_second_volume,lumen_largest_fraction,lumen_second_fraction,lumen_min_gap,lumen_edge_components,lumen_second_edge_touch,lumen_largest_edge_count,lumen_largest_edge_touch,lumen_largest_cx,lumen_largest_cy,lumen_largest_cz,lumen_cx,lumen_cy,lumen_cz,lumen_rmax,lumen_edge_count,lumen_edge_touch,lumen_any_component_edge_touch,lumen_edge_stop_trigger,lumen_steady_stop_trigger,lumen_amr_eligible,lumen_center_delta,mesh_num_cells,mesh_num_vertices,amr_event
0,True,0,0,0,0.0,0.0,0.001,0,0,0,False,False,,0.0,initial_state,1.0,0.5835720178604035,0.5835720178604042,1.015043336656825,0.0,0.0,True,2,1,4,,,,,,,,,,,,,,,,,,0,,,,,,0.0,False,0.0,0.0,0.0,1.0,1.0,-0.994178505209978,0.5636662693841494,3.140290796624407,3.140290796624407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022181668653079252,0.02997089252604989,0.007789223872970638,0.0,0.0,0.0,8.692354450276143,8.692354450276143,8.692354450276143,0.0,2.347019459395552e-20,4,none,0.0043061512127377955,0.0043061512127377955,0.0043061512127377955,4,0.0010765378033186215,0.0010765378033186206,0.25000000003115835,0.2500000000311582,0.5508342038205016,0,False,0,False,-0.009659180067777119,0.4981020078334965,,0.007804570421642356,0.0227754300805396,,0.5148459305614005,0,False,False,False,False,False,,2972,1550,0
1,True,1,1,1,0.001,0.001,0.001,0,0,0,False,False,,,none,1.0025,0.5835720178604027,0.5585745191093952,1.015793787595404,0.014404355966206622,0.023159330179731406,True,2,1,4,1,True,1,,,2,1,2,121,,,,,,,,,8,0.8,1.1275364610209524e-06,8.04581228819543e-07,2.113079055126858e-08,1.0071030921335268e-06,1.7127149713815933e-06,False,0.002699697943826119,0.0,0.002699697943826119,0.8627940681456779,0.8625145093687607,-0.9866361919563407,0.5174904414139625,3.140290796624407,3.0692733795617917,0.9773850825729407,0.006603715701050424,0.023159330179731406,0.01655561447868098,0.006603715701050424,0.023159330179731406,0.01655561447868098,0.022412547792930188,0.029933180959781702,0.007520633166851514,0.00661541553773519,0.03577428354161274,0.02915886800387755,8.343758500495305,8.34375883319821,8.343758501870957,0.19708101067033146,0.0006490563293233488,0,none,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,False,0,False,nan,nan,,nan,nan,,0.0,0,False,False,False,False,False,,2972,1550,0
2,True,2,2,1,0.002,0.001,0.001,0,0,4,False,False,,,component_split;component_dt_reduce,1.005,0.5835720178604035,0.5598457024599064,1.0174979985547479,0.013674027002561394,0.022836778626721278,True,2,1,4,1,True,2,,,2,2,2,189,,,,,,,,,7,0.8,1.122382521483849e-06,3.402894369126206e-07,8.698355997631182e-08,3.1080903921566467e-07,1.2164324165242672e-06,False,0.003089412594388684,0.0,0.003089412594388684,0.8581168124514451,0.8574748909315567,-0.9807745604220545,0.537540427120407,3.140290796624407,3.0770078912909486,0.9798480747701827,0.007102237986354714,0.022836778626721278,0.015734540640366564,0.007102237986354714,0.022836778626721278,0.015734540640366564,0.022312297864397965,0.02990387280211027,0.007591574937712304,0.00713533161391811,0.03672930293218248,0.029593971318264373,8.3045896866505,8.304590122694709,8.304589692057856,0.20110043082825374,0.0006040174851448658,4,split,0.007401978493846081,0.008612302426012283,0.007401978493846081,8,0.0027742567644763417,0.0027742201525717625,0.3747993548998861,0.37479440866765784,0.5427946625827248,0,False,0,False,0.46703023157025175,0.02569703138689854,,0.11743118686583585,0.13675792982908183,,0.504722572580069,0,False,False,False,False,False,,2972,1550,0
