label,role,scenario_name,mechanism_tags,key_observables,backend,geometry,solver_mode,restart_mode,converged,wall_time_seconds,degrees_of_freedom_total,mesh_num_cells_final,mesh_num_vertices_final,mass_final,ratio_final,min_J,mechanical_history_band,numerical_cost_band,min_J_min,min_J_time_of_min,min_J_final,min_J_duration_below_0_95,min_J_duration_below_0_8,min_J_duration_below_0_5,min_J_duration_below_0_2,min_J_recovered_above_0_95,min_Je_min,min_Je_time_of_min,max_pf_max,max_pf_time_of_max,p_eff_range_max,p_eff_range_time_of_max,J_fraction_ref_below_0_8_max,J_fraction_ref_below_0_8_time_of_max,J_fraction_def_below_0_8_max,J_fraction_def_below_0_8_time_of_max,J_p01_ref_min,J_p01_ref_time_of_min,J_p05_ref_min,J_p05_ref_time_of_min,J_p01_def_min,J_p01_def_time_of_min,J_p05_def_min,J_p05_def_time_of_min,low_J_extent_warning,min_J_min_all_attempts,min_J_time_of_min_all_attempts,max_pf_max_all_attempts,max_pf_time_of_max_all_attempts,p_eff_range_max_all_attempts,p_eff_range_time_of_max_all_attempts,accepted_steps,attempt_rows,min_dt_accepted,min_dt_attempted,failed_attempts_total,area_ratio_final,domain_measure_ref_final,domain_measure_def_final,domain_measure_ratio_final,max_u_final,J_fraction_ref_below_0_8_final,J_fraction_def_below_0_8_final,J_p01_ref_final,J_p05_ref_final,J_p01_def_final,J_p05_def_final,lumen_interface_measure_ref_final,lumen_interface_measure_def_final,lumen_characteristic_length_ref_final,lumen_characteristic_length_def_final,flow_potential_min_final,flow_potential_max_final,flow_potential_range_final,p_eff_min_final,p_eff_max_final,p_eff_range_final,theta_eq_min_final,theta_eq_max_final,theta_eq_range_final,storage_strain_min_final,storage_strain_max_final,storage_strain_range_final
mass-injecting-sphere-s30-closed,achieved,canonical sphere source pf only closed direct start s30 long,"geometry:sphere, source_driven, hydraulic:closed, pf_only, direct_start, exploratory_extension, preferred_hydration","min_J, max_pf, J_fraction_ref_below_0_8, J_p01_ref, p_eff_range",snes,sphere,monolithic,startup,True,53991.5537232568,120491,93159,17213,0.8730155931788142,0.9434779367664065,1.0098777656831286,amber,amber,0.7001229630651564,0.0037500000000000016,1.0098777656831286,0.05650000000000004,0.01075000000000001,0.0,0.0,True,0.7001226603997445,0.0037500000000000016,1.0639666723046013,0.05500000000000004,0.05955724972792453,0.00025,0.002963265914865804,0.0035000000000000014,0.0023245753957929485,0.0035000000000000014,0.8616990705461003,0.003000000000000001,0.9198174621776567,0.00025,0.8705677641578872,0.0025000000000000005,0.9213336365779305,0.00025,False,0.7001229630651564,0.0037500000000000016,1.0639666723046013,0.05500000000000004,0.05955724972792453,0.00025,481,481,0.0002499999999999031,0.0002499999999999031,0,1.1545163857349063,4.183098271533233,4.829455497624482,1.1545163857349063,0.05584825379387382,0.0,0.0,1.0176588038562924,1.0903618961440544,1.018896359867584,1.0942601483659142,4.902922759418189,5.2247785452616675,0.3118795219601939,0.3167483467129003,-0.00010744249378956043,0.023453785385693853,0.023561227879483414,-0.00010744249378956043,0.023453785385693853,0.023561227879483414,0.01969265401441693,0.02992651308237002,0.010233859067953089,-0.004720944977162727,0.03090397916591659,0.035624924143079315
