label,role,scenario_name,mechanism_tags,key_observables,backend,geometry,solver_mode,restart_mode,converged,wall_time_seconds,degrees_of_freedom_total,mesh_num_cells_final,mesh_num_vertices_final,mass_final,ratio_final,min_J,area_ratio_final,max_u_final,lumen_interface_measure_ref_final,lumen_interface_measure_def_final,lumen_characteristic_length_ref_final,lumen_characteristic_length_def_final,flow_potential_min_final,flow_potential_max_final,flow_potential_range_final,p_eff_min_final,p_eff_max_final,p_eff_range_final,theta_eq_min_final,theta_eq_max_final,theta_eq_range_final,storage_strain_min_final,storage_strain_max_final,storage_strain_range_final
canonical-disk-mi-calibration-homogeneous-srate30-tend7p0-v1,achieved,Canonical Disk Homogeneous Source-Driven Mass Increase Tend0p02 Pilot,"deformation:mass_increasing, mechanism:source_driven, source:homogeneous, geometry:disk, canonical:disk, hydraulic:closed, preferred_hydration","lumen_n_components, lumen_total_volume_def, lumen_largest_fraction, area_ratio, max_u, theta_eq_range, storage_strain_range",snes,disk,monolithic,startup,False,76779.91399657691,18342,2972,1550,3.6547249390729766,1.0248321969953276,0.01909215267886814,0.3226442303311054,0.586658854635412,6.232936957673639,4.121113508652558,0.9224067662762833,0.39337532843068895,0.020126689709935735,0.6391127147366927,0.618986025026757,0.020126689709935735,0.6391127147366927,0.618986025026757,0.014189360124938807,0.028606377626382788,0.01441701750144398,0.20184634104954693,5.053210728713826,4.85136438766428
