step,accepted_step,attempt_step,attempt_index,attempt_number,time,dt,dt_base,dt_retry_attempts,dt_recovery_success_steps,dt_recovery_window_steps,dt_restore_attempt,dt_snap_applied,dt_snap_target_time,time_grid_error,dt_event,g,mass,lumen_mass_def,ratio,max_u,max_p,ch_converged,ch_snes_reason,ch_snes_its,ch_ksp_reason,ch_ksp_its,biot_converged,biot_iterations,biot_iterations_u,biot_iterations_tp,biot_snes_reason,biot_snes_its,biot_ksp_reason,biot_ksp_its,biot_u_snes_reason,biot_u_snes_its,biot_u_ksp_reason,biot_u_ksp_its,biot_tp_snes_reason,biot_tp_snes_its,biot_tp_ksp_reason,biot_tp_ksp_its,split_iterations,outer_omega,split_pf_increment,split_u_increment,split_theta_increment,split_p_increment,split_increment,step_failed,constraint_mismatch_max,constraint_mismatch_boundary_max,constraint_mismatch_interior_max,min_J,min_Je,J_fraction_ref_below_0_8,J_fraction_def_below_0_8,J_p01_ref,J_p05_ref,J_p01_def,J_p05_def,min_pf,max_pf,area_ref,area_def,area_ratio,domain_measure_ref,domain_measure_def,domain_measure_ratio,flow_potential_min,flow_potential_max,flow_potential_range,p_eff_min,p_eff_max,p_eff_range,theta_eq_min,theta_eq_max,theta_eq_range,storage_strain_min,storage_strain_max,storage_strain_range,energy_total_p,energy_total_theta,energy_total_cross,mu_elastic_l2,mu_storage_l2,lumen_n_components,lumen_component_event,lumen_total_volume,lumen_total_volume_ref,lumen_total_volume_def,lumen_interface_measure_ref,lumen_interface_measure_def,lumen_characteristic_length_ref,lumen_characteristic_length_def,lumen_active_cell_count,lumen_largest_volume,lumen_second_volume,lumen_largest_fraction,lumen_second_fraction,lumen_min_gap,lumen_edge_components,lumen_second_edge_touch,lumen_largest_edge_count,lumen_largest_edge_touch,lumen_largest_cx,lumen_largest_cy,lumen_largest_cz,lumen_cx,lumen_cy,lumen_cz,lumen_rmax,lumen_edge_count,lumen_edge_touch,lumen_any_component_edge_touch,lumen_edge_stop_trigger,lumen_steady_stop_trigger,lumen_amr_eligible,lumen_center_delta,mesh_num_cells,mesh_num_vertices,amr_event
178,True,178,58,1,0.044499999999999984,0.00025,0.00025,0,0,0,False,False,,,none,1.11125,0.8693373848718706,0.899950229618951,0.9525146028767643,0.030974010916536922,0.02599761037619348,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.913153313107512e-07,1.3870125943097415e-06,4.4103634767124245e-07,3.397336951945943e-07,1.691128597700082e-06,False,0.011305276633102502,0.0,0.011305276633102502,0.9279412158443726,0.9279412158443726,0.0,0.0,0.9400551007377212,1.020094905432462,0.941610914990415,1.0255429637441045,-0.9860157330642426,1.0602624516076073,4.183098271533233,4.494360006206831,1.074409376607715,4.183098271533233,4.494360006206831,1.074409376607715,-0.000875161589791213,0.02599761037619348,0.02687277196598469,-0.000875161589791213,0.02599761037619348,0.02687277196598469,0.01969868774196196,0.029930078665321214,0.010231390923359254,-0.007449082207832406,0.02782966944409888,0.035278751651931284,8.272731755073151,8.272735102031763,8.272731762371466,0.06500821157005462,0.00010775235794104853,1,none,0.49600925049800726,0.49180230486845367,0.49600925049800726,4.814549678046536,4.9286001694834125,0.306447541985691,0.30191691359090067,9960,0.49600925049800726,0.0,1.0,0.0,,0,False,0,False,0.012142917618157023,0.035432036245473725,0.00287735230283105,0.012142917618157023,0.035432036245473725,0.00287735230283105,0.6176857295167096,0,False,False,False,False,False,0.0002605216225405953,93159,17213,0
179,True,179,59,1,0.044749999999999984,0.00025,0.00025,0,0,0,False,False,,,none,1.111875,0.8699134833409405,0.9009797034406635,0.9524022879154509,0.031143059900856786,0.02597487515293897,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.896097433151423e-07,1.3861101739032585e-06,4.403181773675649e-07,3.3720635726789e-07,1.6888970322783152e-06,False,0.01132363100815969,0.0,0.01132363100815969,0.9285383243885851,0.9285383243885851,0.0,0.0,0.9406372883971778,1.020405894796382,0.9421063558678386,1.025948437500887,-0.9860057107411954,1.0602735058959585,4.183098271533233,4.496634159934368,1.0749530295606022,4.183098271533233,4.496634159934368,1.0749530295606022,-0.0008691612368210781,0.02597487515293897,0.026844036389760045,-0.0008691612368210781,0.02597487515293897,0.026844036389760045,0.019698632470520207,0.029930028553705974,0.010231396083185768,-0.007356747384402538,0.027821138853620926,0.03517788623802347,8.278882680988964,8.27888603628729,8.278882688351391,0.06505103541645822,0.00010767215546523,1,none,0.4967974669749056,0.49233339616374405,0.4967974669749056,4.837399091185159,4.953755875908371,0.30532940546143117,0.3008610917168831,9972,0.4967974669749056,0.0,1.0,0.0,,0,False,0,False,0.012048989045277599,0.035312114823039746,0.002766779146686019,0.012048989045277599,0.035312114823039746,0.002766779146686019,0.6177882946547117,0,False,False,False,False,False,0.00018822897551022146,93159,17213,0
180,True,180,60,1,0.044999999999999984,0.00025,0.00025,0,0,0,False,False,,,none,1.1125,0.8704899227942485,0.9020100881248915,0.952291960518282,0.03131224968847339,0.025952568938855728,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.879650947904926e-07,1.3852122946727053e-06,4.3961916530182267e-07,3.347198856748253e-07,1.6867141145693455e-06,False,0.011340468828116627,0.0,0.011340468828116627,0.929137697482792,0.929137697482792,0.0,0.0,0.9412042416004479,1.020868041865542,0.9426063284954286,1.0265033254857912,-0.9859957305534751,1.0602833419925939,4.183098271533233,4.498907678631046,1.075496530704754,4.183098271533233,4.498907678631046,1.075496530704754,-0.0008627547953302504,0.025952568938855728,0.026815323734185978,-0.0008627547953302504,0.025952568938855728,0.026815323734185978,0.01969858329003703,0.029929978652767374,0.010231395362730343,-0.007261105704976765,0.027812658895751928,0.035073764600728696,8.285059580118038,8.285062943823917,8.285059587543095,0.0650964513389882,0.00010759579172300104,1,none,0.49748979695547707,0.49277265126226966,0.49748979695547707,4.841563707743831,4.959449980246087,0.30533894481700524,0.30093445781509326,9983,0.49748979695547707,0.0,1.0,0.0,,0,False,0,False,0.012077349912926708,0.03548694941699203,0.0028113171629519647,0.012077349912926708,0.03548694941699203,0.0028113171629519647,0.6178906629814377,0,False,False,False,False,False,0.00018263381107882297,93159,17213,0
181,True,181,61,1,0.045249999999999985,0.00025,0.00025,0,0,0,False,False,,,none,1.113125,0.8710667044363278,0.9030413826939455,0.9521835807266149,0.031481577874271444,0.025943968190127682,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.863795302545041e-07,1.3843188233916774e-06,4.3893911062037486e-07,3.3227357056991874e-07,1.6845784751478042e-06,False,0.011355811239218088,0.0,0.011355811239218088,0.929739251737737,0.929739251737737,0.0,0.0,0.941718714282484,1.0212541831035296,0.943132860797488,1.0269883648827922,-0.9859857946379003,1.0602941456379684,4.183098271533233,4.501180564811092,1.0760398806412146,4.183098271533233,4.501180564811092,1.0760398806412146,-0.0008559565490136661,0.025943968190127682,0.026799924739141348,-0.0008559565490136661,0.025943968190127682,0.026799924739141348,0.019698529271810157,0.0299299289731895,0.010231399701379342,-0.007162314586800748,0.027804234312027998,0.03496654889882875,8.291261993340957,8.291265365524817,8.291262000830189,0.06514445443968682,0.00010752319844937318,1,none,0.49812830774645617,0.4931597326924402,0.49812830774645617,4.836894964910635,4.955815656048842,0.30587374933924266,0.30154166880993455,9996,0.49812830774645617,0.0,1.0,0.0,,0,False,0,False,0.01209552400676474,0.03549880786525302,0.0025979726971648463,0.01209552400676474,0.03549880786525302,0.0025979726971648463,0.617992834999392,0,False,False,False,False,False,0.00021444528804332165,93159,17213,0
182,True,182,62,1,0.045499999999999985,0.00025,0.00025,0,0,0,False,False,,,none,1.11375,0.8716438294334795,0.9040735862123581,0.952077109502348,0.031651042059296024,0.02593542179592531,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.848523010326345e-07,1.3834296384694283e-06,4.3827780470106943e-07,3.2986682465248885e-07,1.6824893031255142e-06,False,0.011369679968720316,0.0,0.011369679968720316,0.9303429057378524,0.9303429057378524,0.0,0.0,0.9422829587467962,1.0216961696536409,0.9436490116092234,1.0275011791819468,-0.9859759050793572,1.0603037065234262,4.183098271533233,4.503452820953686,1.07658307996265,4.183098271533233,4.503452820953686,1.07658307996265,-0.0008487806361682633,0.02593542179592531,0.026784202432093573,-0.0008487806361682633,0.02593542179592531,0.026784202432093573,0.019698481467382872,0.029929879525396785,0.010231398058013912,-0.007060527832365203,0.027795869705556597,0.0348563975379218,8.297489471935451,8.297492852664908,8.29748947948793,0.06519503984584943,0.00010745430941787035,1,none,0.4992105815399911,0.49397007404463367,0.4992105815399911,4.8270695025129235,4.946903252726206,0.30699997614752256,0.3027412642029412,10012,0.4992105815399911,0.0,1.0,0.0,,0,False,0,False,0.011881645494410443,0.035434272173563486,0.0027597579680662277,0.011881645494410443,0.035434272173563486,0.0027597579680662277,0.6180948112325555,0,False,False,False,False,False,0.0002758321000706179,93159,17213,0
183,True,183,63,1,0.045749999999999985,0.00025,0.00025,0,0,0,False,False,,,none,1.114375,0.8722212989146487,0.9051066977783085,0.951972508638943,0.03182063985526276,0.025926934439335393,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.833812482525314e-07,1.3825446556911634e-06,4.3763503698474323e-07,3.274989609623798e-07,1.6804451493940431e-06,False,0.011382097284227241,0.0,0.011382097284227241,0.9309485807084343,0.9309485807084343,0.0,0.0,0.9428445192525959,1.022096943607712,0.9441596594379903,1.02793309651733,-0.9859660639109719,1.0603120575768903,4.183098271533233,4.505724449497779,1.077126129252109,4.183098271533233,4.505724449497779,1.077126129252109,-0.0008412410416625951,0.025926934439335393,0.02676817548099799,-0.0008412410416625951,0.025926934439335393,0.02676817548099799,0.01969843971211555,0.029929830319554863,0.010231390607439314,-0.006955896124304673,0.027787569550022723,0.034743465674327394,8.303741577301443,8.303744966644874,8.303741584917407,0.06524820272415635,0.0001073890602288632,1,none,0.5000064886875999,0.4945066785585127,0.5000064886875999,4.8416712582116075,4.963607253588172,0.3064066014724662,0.3022034962533431,10027,0.5000064886875999,0.0,1.0,0.0,,0,False,0,False,0.011904031515443399,0.035437814890842106,0.002505341522534386,0.011904031515443399,0.035437814890842106,0.002505341522534386,0.618196592221278,0,False,False,False,False,False,0.0002554239858362186,93159,17213,0
184,True,184,64,1,0.045999999999999985,0.00025,0.00025,0,0,0,False,False,,,none,1.115,0.8727991139722451,0.9061407165214976,0.9518697408201275,0.031990368853498125,0.025918510669272785,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.819649882271703e-07,1.3816637681201725e-06,4.3701059004542737e-07,3.2516935021354465e-07,1.6784449270319544e-06,False,0.011393085907752155,0.0,0.011393085907752155,0.9315561996716938,0.9315561996716938,0.0,0.0,0.9433914168131732,1.0225200480554797,0.944665134013358,1.0284172575112032,-0.985956273115408,1.0603192304140854,4.183098271533233,4.507995452849556,1.0776690290848074,4.183098271533233,4.507995452849556,1.0776690290848074,-0.0008333515986002359,0.025918510669272785,0.02675186226787302,-0.0008333515986002359,0.025918510669272785,0.02675186226787302,0.019698403847929574,0.02992978136557704,0.010231377517647466,-0.006848567173882974,0.027779338189957814,0.03462790536384079,8.31001788074242,8.310021278766106,8.310017888421271,0.06530393853958479,0.00010732738810930313,1,none,0.5010629866274156,0.4952917917524462,0.5010629866274156,4.844674201402246,4.968170589441072,0.3067028480113824,0.3025638779547943,10045,0.5010629866274156,0.0,1.0,0.0,,0,False,0,False,0.012020741400379283,0.03543309921957764,0.002633892195282883,0.012020741400379283,0.03543309921957764,0.002633892195282883,0.6182981785228594,0,False,False,False,False,False,0.00017369142253235493,93159,17213,0
185,True,185,65,1,0.046249999999999986,0.00025,0.00025,0,0,0,False,False,,,none,1.1156249999999999,0.8733772756629354,0.9071756416073893,0.951768769389845,0.03216022665030935,0.025910154904135268,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.806014630331137e-07,1.3807868721152598e-06,4.364042367819056e-07,3.228773801828862e-07,1.6764872474344211e-06,False,0.011402668985898581,0.0,0.011402668985898581,0.9321656883156755,0.9321656883156755,0.0,0.0,0.9439071341180515,1.0230120603315365,0.9451949538495675,1.0289171665247465,-0.985946534624393,1.06032525644055,4.183098271533233,4.51026583337448,1.0782117800262268,4.183098271533233,4.51026583337448,1.0782117800262268,-0.0008251259276831186,0.025910154904135268,0.026735280831818385,-0.0008251259276831186,0.025910154904135268,0.026735280831818385,0.019698373717797254,0.029929732673121965,0.010231358955324711,-0.0067386846437252484,0.027771179844643133,0.03450986448836838,8.316317963236258,8.316321370008621,8.316317970979206,0.06536224283380049,0.00010726923212418807,1,none,0.5021094105273765,0.49606537389530175,0.5021094105273765,4.839330711520669,4.963736080522699,0.3075210623946524,0.3034666241609501,10061,0.5021094105273765,0.0,1.0,0.0,,0,False,0,False,0.01195630015139342,0.035395868127903525,0.0026645323612795434,0.01195630015139342,0.035395868127903525,0.0026645323612795434,0.6183995707090366,0,False,False,False,False,False,8.048384018178776e-05,93159,17213,0
186,True,186,66,1,0.046499999999999986,0.00025,0.00025,0,0,0,False,False,,,none,1.11625,0.8739557850085002,0.9082114722332028,0.9516695584564042,0.03233066868089933,0.025903516884200367,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.792882168388076e-07,1.3799138489839761e-06,4.358157466492854e-07,3.2062239242902554e-07,1.6745705237689949e-06,False,0.011410870040296265,0.0,0.011410870040296265,0.9327769744068093,0.9327769744068093,0.0,0.0,0.9444510501939113,1.0234238975631356,0.9457227319905437,1.0293371231366142,-0.985936850317589,1.0603301664755311,4.183098271533233,4.5125355934024745,1.0787543826333519,4.183098271533233,4.5125355934024745,1.0787543826333519,-0.0008165774777411723,0.025903516884200367,0.02672009436194154,-0.0008165774777411723,0.025903516884200367,0.02672009436194154,0.019698349167622344,0.02992968425158794,0.010231335083965596,-0.006714039727280885,0.027763098609335207,0.034477138336616094,8.322641415205108,8.322644830793024,8.322641423010854,0.06542311125986494,0.00010721453286168645,1,none,0.5028688594082155,0.49656388489565684,0.5028688594082155,4.819022856350527,4.943820746568265,0.309127327072925,0.3051499347487144,10072,0.5028688594082155,0.0,1.0,0.0,,0,False,0,False,0.011822547270787279,0.0351309772368421,0.0027100689055594073,0.011822547270787279,0.0351309772368421,0.0027100689055594073,0.6185007693653826,0,False,False,False,False,False,0.0003002175779375804,93159,17213,0
187,True,187,67,1,0.046749999999999986,0.00025,0.00025,0,0,0,False,False,,,none,1.116875,0.8745346429965917,0.9092482076273104,0.9515720728410789,0.03250124479185356,0.025897527519670834,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.780240826973217e-07,1.3790446263832133e-06,4.3524488566607633e-07,3.184037364887104e-07,1.6726938167883186e-06,False,0.011417712923771056,0.0,0.011417712923771056,0.9333899874425218,0.9333899874425218,0.0,0.0,0.9450419936510379,1.0237994986804215,0.9462551629626774,1.0297929410297313,-0.9859272220213007,1.0603367019949757,4.183098271533233,4.514804735227109,1.0792968374544774,4.183098271533233,4.514804735227109,1.0792968374544774,-0.0008077194869797564,0.025897527519670834,0.02670524700665059,-0.0008077194869797564,0.025897527519670834,0.02670524700665059,0.019698316490025118,0.029929636110106503,0.010231319620081385,-0.006695799423185882,0.02775509845725436,0.03445089788044024,8.328987836295028,8.328991260764905,8.328987844162995,0.06548653965385776,0.00010716323258084841,1,none,0.5034699304255869,0.4969113371181405,0.5034699304255869,4.811250654896123,4.936802122441934,0.30984334807777897,0.30594902404750496,10081,0.5034699304255869,0.0,1.0,0.0,,0,False,0,False,0.011813069863475413,0.03519716351189859,0.002687378064641662,0.011813069863475413,0.03519716351189859,0.002687378064641662,0.6186017750947537,0,False,False,False,False,False,7.060678803601267e-05,93159,17213,0
188,True,188,68,1,0.046999999999999986,0.00025,0.00025,0,0,0,False,False,,,none,1.1175,0.8751138505814997,0.9102858470430526,0.9514762781759342,0.03267193788356146,0.02589161366780587,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.768068906829877e-07,1.3781791066303452e-06,4.346914144322087e-07,3.162207539041009e-07,1.670855704824848e-06,False,0.011423221750272002,0.0,0.011423221750272002,0.9340046593061335,0.9340046593061335,0.0,0.0,0.9456072316479344,1.024264384353574,0.946801505980634,1.0302453271396368,-0.9859176515071895,1.0603479445932598,4.183098271533233,4.517073261109119,1.0798391450300482,4.183098271533233,4.517073261109119,1.0798391450300482,-0.0007985649666383471,0.02589161366780587,0.026690178634444218,-0.0007985649666383471,0.02589161366780587,0.026690178634444218,0.0196982602770337,0.029929588257535947,0.010231327980502247,-0.006676716598305139,0.027747183243879307,0.03442389984218445,8.335356835138612,8.335360268557412,8.335356843069315,0.06555252383061702,0.00010711527502120162,1,none,0.5045497569470488,0.497714651113328,0.5045497569470488,4.825497119436454,4.952816773187323,0.30942800635520035,0.3056138234379012,10101,0.5045497569470488,0.0,1.0,0.0,,0,False,0,False,0.011892046627260467,0.03521403229141684,0.002733918155190682,0.011892046627260467,0.03521403229141684,0.002733918155190682,0.6187025885110853,0,False,False,False,False,False,9.320871723560293e-05,93159,17213,0
189,True,189,69,1,0.047249999999999986,0.00025,0.00025,0,0,0,False,False,,,none,1.118125,0.8756934086849039,0.9113243897594384,0.9513821408324926,0.03284274569198721,0.02588577938636334,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.756348107893054e-07,1.3773171780068703e-06,4.341550895258253e-07,3.1407281613040157e-07,1.669054925439612e-06,False,0.011427420872419216,0.0,0.011427420872419216,0.9346209226491919,0.9346209226491919,0.0,0.0,0.94614885846261,1.0247595687010742,0.9473661976970578,1.030669634466544,-0.9859081404915124,1.060358000242541,4.183098271533233,4.519341173278246,1.0803813058931004,4.183098271533233,4.519341173278246,1.0803813058931004,-0.000789126728121938,0.02588577938636334,0.026674906114485277,-0.000789126728121938,0.02588577938636334,0.026674906114485277,0.019698209998787294,0.02992954070245756,0.010231330703670265,-0.006690475828838938,0.02773935670718144,0.03442983253602038,8.341748029163991,8.341751471597215,8.341748037155636,0.06562105977598492,0.00010707060533467826,1,none,0.5052983688824066,0.498201628406838,0.5052983688824066,4.800350616406747,4.9278617281378265,0.3113532749279229,0.3076172162038436,10115,0.5052983688824066,0.0,1.0,0.0,,0,False,0,False,0.011877497403613158,0.035078864478253306,0.0025874041204609903,0.011877497403613158,0.035078864478253306,0.0025874041204609903,0.6188032102396598,0,False,False,False,False,False,0.00019987090833066494,93159,17213,0
190,True,190,70,1,0.04749999999999999,0.00025,0.00025,0,0,0,False,False,,,none,1.11875,0.8762733181965998,0.912363835086454,0.9512896278645319,0.03301366595961204,0.025880028566560593,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.745063705078706e-07,1.376458766699881e-06,4.3363566854273876e-07,3.119593048821655e-07,1.6672904232068581e-06,False,0.011430334858641287,0.0,0.011430334858641287,0.935238713274404,0.935238713274404,0.0,0.0,0.9466798033634832,1.0252487963518013,0.9479306786700022,1.031148045632659,-0.9858986906354987,1.0603669005642977,4.183098271533233,4.521608473930964,1.0809233205687172,4.183098271533233,4.521608473930964,1.0809233205687172,-0.0007794173602417184,0.025880028566560593,0.026659445926802312,-0.0007794173602417184,0.025880028566560593,0.026659445926802312,0.019698165497178514,0.029929493453177494,0.01023132795599898,-0.006710615314195971,0.02773162247762786,0.03444223779182383,8.348161044407338,8.348164495921923,8.348161052460638,0.06569214373948751,0.00010702917028467995,1,none,0.5059615457274234,0.49860813240085744,0.5059615457274234,4.777405124460017,4.905240204335057,0.3131039462288941,0.3094414491345039,10123,0.5059615457274234,0.0,1.0,0.0,,0,False,0,False,0.01168300671290188,0.03502866140642808,0.0027294452329985983,0.01168300671290188,0.03502866140642808,0.0027294452329985983,0.6189036409181351,0,False,False,False,False,False,0.00024601352573580234,93159,17213,0
191,True,191,71,1,0.04774999999999999,0.00025,0.00025,0,0,0,False,False,,,none,1.119375,0.8768535799752083,0.913404182359524,0.9511987070180538,0.03318469644227671,0.025874364947310546,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.734195882721446e-07,1.3756037732145207e-06,4.3313290593734664e-07,3.0987959479781374e-07,1.6655608898755001e-06,False,0.011431988411978742,0.0,0.011431988411978742,0.9358579687659262,0.9358579687659262,0.0,0.0,0.9472285209568414,1.0257507020440775,0.9484902458169563,1.0316116170382386,-0.9858893035455313,1.0603746763576256,4.183098271533233,4.523875165227874,1.0814651895734058,4.183098271533233,4.523875165227874,1.0814651895734058,-0.0007694492265485427,0.025874364947310546,0.02664381417385909,-0.0007694492265485427,0.025874364947310546,0.02664381417385909,0.01969812661821187,0.02992944651772765,0.01023131989951578,-0.006727953055557271,0.027723984071912122,0.03445193712746939,8.35459551530567,8.354598975967182,8.354595523418814,0.06576577207810627,0.00010699091799125292,1,none,0.5064898324415515,0.49888527787989123,0.5064898324415515,4.786795975581578,4.91631374333099,0.3126633851274256,0.309066828655072,10132,0.5064898324415515,0.0,1.0,0.0,,0,False,0,False,0.011796668876898673,0.03512584789572194,0.0027888131726775994,0.011796668876898673,0.03512584789572194,0.0027888131726775994,0.6190038811945902,0,False,False,False,False,False,0.00016090013513800873,93159,17213,0
192,True,192,72,1,0.04799999999999999,0.00025,0.00025,0,0,0,False,False,,,none,1.1199999999999999,0.8774341948489354,0.9144454309365964,0.9511093467807691,0.03335583491184969,0.02586879211430342,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.723725899320847e-07,1.3747521216920054e-06,4.326465547292533e-07,3.0783303716375013e-07,1.6638650888409246e-06,False,0.011432406341064153,0.0,0.011432406341064153,0.9364786279166221,0.9364786279166221,0.0,0.0,0.9478422876903692,1.0261890757384076,0.9490358459236791,1.0320737578571986,-0.9858799807726661,1.0603813575503356,4.183098271533233,4.526141249296682,1.0820069134158095,4.183098271533233,4.526141249296682,1.0820069134158095,-0.0007592344680800664,0.02586879211430342,0.026628026582383484,-0.0007592344680800664,0.02586879211430342,0.026628026582383484,0.019698093212248323,0.029929399903863327,0.010231306691615004,-0.006742544346942743,0.027716444897237767,0.03445898924418051,8.361051084488972,8.361054554361898,8.361051092661928,0.06584194134889727,0.00010695579796554356,1,none,0.5070820625120563,0.49922235578739776,0.5070820625120563,4.772210505566628,4.902343927141047,0.3138308893992026,0.31030996807752137,10141,0.5070820625120563,0.0,1.0,0.0,,0,False,0,False,0.011974170454456314,0.03514531343985777,0.002654347739325035,0.011974170454456314,0.03514531343985777,0.002654347739325035,0.6191039317284829,0,False,False,False,False,False,0.0002235322576512125,93159,17213,0
193,True,193,73,1,0.04824999999999999,0.00025,0.00025,0,0,0,False,False,,,none,1.120625,0.8780151636161904,0.9154875802002207,0.9510215163025753,0.03352707914966321,0.025863313494420868,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.713630045611563e-07,1.373903703416114e-06,4.3217636235450265e-07,3.058190555441378e-07,1.6622015443314949e-06,False,0.011431613527165919,0.0,0.011431613527165919,0.9370969272431164,0.9370969272431164,0.0,0.0,0.9483871723295244,1.0266511659800517,0.9495669524524782,1.0325071110839168,-0.9858707238126307,1.060386973150519,4.183098271533233,4.528406728234864,1.0825484925973456,4.183098271533233,4.528406728234864,1.0825484925973456,-0.000748784982705183,0.025863313494420868,0.02661209847712605,-0.000748784982705183,0.025863313494420868,0.02661209847712605,0.019698065134247402,0.029929353619063154,0.010231288484815752,-0.006754444727569324,0.027709008254029877,0.0344634529815992,8.367527402607928,8.36753088175886,8.367527410840225,0.06592064823455664,0.0001069237609525292,1,none,0.5075222406432613,0.49941425327801525,0.5075222406432613,4.767053228716362,4.898173803232104,0.31429117485173996,0.3108437517927814,10147,0.5075222406432613,0.0,1.0,0.0,,0,False,0,False,0.011839837329610263,0.03514605261620064,0.002703786655437046,0.011839837329610263,0.03514605261620064,0.002703786655437046,0.6192037931910114,0,False,False,False,False,False,0.00014314377820534474,93159,17213,0
194,True,194,74,1,0.04849999999999999,0.00025,0.00025,0,0,0,False,False,,,none,1.1212499999999999,0.8785964870463203,0.9165306295613964,0.9509351854335366,0.03369842695024813,0.025857932368257463,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.70389618867338e-07,1.3730584412621636e-06,4.31722082310224e-07,3.038370879541963e-07,1.6605693542729875e-06,False,0.011429634891330072,0.0,0.011429634891330072,0.9377163999732538,0.9377163999732538,0.0,0.0,0.9489409585403773,1.0271292180923457,0.9501006797869139,1.032977226859873,-0.9858615341059305,1.0603915521033946,4.183098271533233,4.530671604099236,1.0830899276097108,4.183098271533233,4.530671604099236,1.0830899276097108,-0.0007381124125697449,0.025857932368257463,0.026596044780827208,-0.0007381124125697449,0.025857932368257463,0.026596044780827208,0.019698042239483026,0.02992930767052965,0.010231265431046625,-0.006763709965735382,0.027701677332457153,0.03446538729819253,8.374024128175012,8.374027616669405,8.374024136465753,0.06600188963300745,0.00010689475897104318,1,none,0.5083604323137694,0.4999849205277488,0.5083604323137694,4.747074921207608,4.878697173659741,0.3159745288371545,0.31260011487806133,10160,0.5083604323137694,0.0,1.0,0.0,,0,False,0,False,0.011747576396467334,0.035162284157273786,0.0026836472797853667,0.011747576396467334,0.035162284157273786,0.0026836472797853667,0.6193034662681834,0,False,False,False,False,False,9.581825067101095e-05,93159,17213,0
195,True,195,75,1,0.04874999999999999,0.00025,0.00025,0,0,0,False,False,,,none,1.121875,0.8791781658802833,0.9175745784505837,0.9508503246415785,0.03386987612362418,0.02585265187910251,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,7.694507892381611e-07,1.3722162744678586e-06,4.312834664977648e-07,3.018865119129708e-07,1.6589674244912066e-06,False,0.011426495365464608,0.0,0.011426495365464608,0.9383371106588728,0.9383371106588728,0.0,0.0,0.9495329067135929,1.0274859780293077,0.9506450272438565,1.0333881713901023,-0.9858524130371651,1.0603951221738952,4.183098271533233,4.532935878907855,1.083631218935336,4.183098271533233,4.532935878907855,1.083631218935336,-0.000727228157712615,0.02585265187910251,0.026579880036815124,-0.000727228157712615,0.02585265187910251,0.026579880036815124,0.019698024389130524,0.029929262065185827,0.010231237676055303,-0.006770396320224632,0.02769445522261717,0.034464851542841804,8.380540927361794,8.380544425263702,8.38054093570877,0.06608566274501816,0.0001068687453159343,1,none,0.5088842497006617,0.5002562802974717,0.5088842497006617,4.740908128055239,4.8736763172484405,0.31655725028952275,0.31324459191083426,10168,0.5088842497006617,0.0,1.0,0.0,,0,False,0,False,0.01166216944430564,0.035184353849721954,0.0025348040489815227,0.01166216944430564,0.035184353849721954,0.0025348040489815227,0.6194029516502491,0,False,False,False,False,False,0.00017301943867217083,93159,17213,0
