step,accepted_step,attempt_step,attempt_index,attempt_number,time,dt,dt_base,dt_retry_attempts,dt_recovery_success_steps,dt_recovery_window_steps,dt_restore_attempt,dt_snap_applied,dt_snap_target_time,time_grid_error,dt_event,g,mass,lumen_mass_def,ratio,max_u,max_p,ch_converged,ch_snes_reason,ch_snes_its,ch_ksp_reason,ch_ksp_its,biot_converged,biot_iterations,biot_iterations_u,biot_iterations_tp,biot_snes_reason,biot_snes_its,biot_ksp_reason,biot_ksp_its,biot_u_snes_reason,biot_u_snes_its,biot_u_ksp_reason,biot_u_ksp_its,biot_tp_snes_reason,biot_tp_snes_its,biot_tp_ksp_reason,biot_tp_ksp_its,split_iterations,outer_omega,split_pf_increment,split_u_increment,split_theta_increment,split_p_increment,split_increment,step_failed,constraint_mismatch_max,constraint_mismatch_boundary_max,constraint_mismatch_interior_max,min_J,min_Je,min_pf,max_pf,area_ref,area_def,area_ratio,flow_potential_min,flow_potential_max,flow_potential_range,p_eff_min,p_eff_max,p_eff_range,theta_eq_min,theta_eq_max,theta_eq_range,storage_strain_min,storage_strain_max,storage_strain_range,energy_total_p,energy_total_theta,energy_total_cross,mu_elastic_l2,mu_storage_l2,lumen_n_components,lumen_component_event,lumen_total_volume,lumen_total_volume_ref,lumen_total_volume_def,lumen_interface_measure_ref,lumen_interface_measure_def,lumen_characteristic_length_ref,lumen_characteristic_length_def,lumen_active_cell_count,lumen_largest_volume,lumen_second_volume,lumen_largest_fraction,lumen_second_fraction,lumen_min_gap,lumen_edge_components,lumen_second_edge_touch,lumen_largest_edge_count,lumen_largest_edge_touch,lumen_largest_cx,lumen_largest_cy,lumen_largest_cz,lumen_cx,lumen_cy,lumen_cz,lumen_rmax,lumen_edge_count,lumen_edge_touch,lumen_any_component_edge_touch,lumen_edge_stop_trigger,lumen_steady_stop_trigger,lumen_amr_eligible,lumen_center_delta,mesh_num_cells,mesh_num_vertices,amr_event
0,True,0,0,0,0.0,0.0,0.001,0,0,0,False,False,,0.0,initial_state,1.0,0.734055680222959,0.7340556802229583,1.000375447762369,0.0,0.0,True,2,1,4,,,,,,,,,,,,,,,,,,0,,,,,,0.0,False,0.0,0.0,0.0,1.0,1.0,-0.9890442369437414,0.5795859912114573,3.140290796624407,3.140290796624407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022102070043942712,0.029945221184718707,0.007843151140775995,0.0,0.0,0.0,10.543397147979135,10.543397147979135,10.543397147979135,0.0,2.2718679246641272e-20,8,none,0.03229613408974467,0.03229613408974467,0.03229613408974467,2.193900872723137,2.193900872723137,0.02944174414740782,0.02944174414740782,30,0.006459226810097791,0.005382689016593098,0.19999999975690147,0.16666666671731215,0.23456885413140563,0,False,0,False,-0.0008450171323492692,-0.44043451600558076,,-0.010570717518681955,-0.023665861241827336,,0.5150296924843095,0,False,False,False,False,False,,2972,1550,0
1,True,1,1,1,0.001,0.001,0.001,0,0,0,False,False,,,none,1.0,0.7344587504925151,0.6951309235446652,0.9999410129326406,0.019341389454464657,0.03456153859614974,True,2,1,4,1,True,1,,,2,1,2,157,,,,,,,,,8,0.8,1.1419811061682634e-06,1.2441812059364042e-06,2.5630502035874962e-08,1.3104297171962312e-06,2.137753654282051e-06,False,0.0021528525129316974,0.0,0.0021528525129316974,0.8956431564034647,0.8956431564034647,-0.9849615700121699,0.4645817550750734,3.140290796624407,3.0373056424397387,0.9672052173335761,0.007467829856890642,0.03456153859614974,0.0270937087392591,0.007467829856890642,0.03456153859614974,0.0270937087392591,0.022677091224624635,0.02992480785006085,0.0072477166254362145,0.011625015801566711,0.03911659308860592,0.027491577287039208,9.576756404261655,9.5767566331879,9.5767564029456,0.21397020303962358,0.0009143618852880618,0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,False,0,False,nan,nan,,nan,nan,,0.0,0,False,False,False,False,False,,2972,1550,0
2,True,2,2,1,0.002,0.001,0.001,0,0,4,False,False,,,component_split;component_dt_reduce,1.0,0.7348468690745319,0.695944241644622,0.9999221364293588,0.01902016097054848,0.037315122327536254,True,2,1,4,1,True,2,,,2,2,2,222,,,,,,,,,7,0.8,1.277805494726312e-06,2.219807632816681e-07,1.2529681115047126e-07,5.303240908308772e-07,1.4067712229854363e-06,False,0.0026686658017411394,0.0,0.0026686658017411394,0.9027930054260339,0.9027930054260339,-0.9804681380546598,0.4929576272047795,3.140290796624407,3.04069094701353,0.9682832399732089,0.006339676829057051,0.037315122327536254,0.030975445498479203,0.006339676829057051,0.037315122327536254,0.030975445498479203,0.022535211863976102,0.029902340690273296,0.007367128826297194,0.011861272842314153,0.04154861349109932,0.029687340648785164,9.236889783101748,9.236890058385505,9.236889782880189,0.200827122485317,0.0008118878612032443,4,split,0.0224476470450339,0.02476036947242859,0.0224476470450339,1.4459801207385548,1.378240899874566,0.034247178252743725,0.03257434465495381,23,0.005861408740034486,0.005857563083852482,0.2611146160787131,0.2609432994068905,0.4578242896631961,0,False,0,False,0.3880083510263615,0.0002448389993015374,,-0.00026190634402473135,-0.01694857633117273,,0.4524474342216565,0,False,False,False,False,False,,2972,1550,0
3,True,3,3,1,0.0025,0.0005,0.001,0,1,4,False,False,,,reduced_hold,1.0,0.7350358014982559,0.6964176059916165,0.9999778635191159,0.0187095298208567,0.03927023547601675,True,2,1,4,1,True,2,,,2,2,2,296,,,,,,,,,6,0.8,2.921040106823394e-06,6.88494440621103e-07,3.142118878080618e-07,1.400264351191388e-06,3.326555164745406e-06,False,0.0028983671245059878,0.0,0.0028983671245059878,0.9021998864648239,0.9021998864648239,-0.978556551711763,0.5393265680162761,3.140290796624407,3.043007893738205,0.9690210527665863,0.005467938133111457,0.03927023547601675,0.03380229734290529,0.005467938133111457,0.03927023547601675,0.03380229734290529,0.02230336715991862,0.029892782758558816,0.007589415598640195,0.01195974769203026,0.04307645195476929,0.031116704262739034,9.064875642606223,9.064875973090125,9.064875641928047,0.1928352155283016,0.0007463991885370421,4,none,0.07149790403982113,0.07858725963495755,0.07149790403982113,2.5429305570653717,2.4306693704269007,0.061808419751461806,0.05882980623338656,73,0.01959995278714402,0.017629057711530435,0.2741332497834863,0.2465674756243461,0.36280190830332804,0,False,0,False,-0.005201239500954295,-0.3620709808773912,,-0.0015056668734791732,-0.013103521149497121,,0.4644796272872719,0,False,False,False,False,False,0.004041211403126451,2972,1550,0
4,True,4,4,1,0.003,0.0005,0.001,0,2,4,False,False,,,reduced_hold,1.0,0.735219990588351,0.6968534829269596,1.0000564105243133,0.018390938674263377,0.04144110568238018,True,2,1,4,1,True,2,,,2,2,2,240,,,,,,,,,6,0.8,2.4287498031746917e-06,6.415735493391549e-07,3.1990045201824445e-07,1.168048820514083e-06,2.7887482087737075e-06,False,0.0033061307826918115,0.0,0.0033061307826918115,0.8996725870454743,0.8996725870454743,-0.9770743391158554,0.5879262104966827,3.140290796624407,3.045160683667016,0.9697065911667642,0.004746897369410066,0.04144110568238018,0.036694208312970114,0.004746897369410066,0.04144110568238018,0.036694208312970114,0.02206036894751659,0.029885371695579276,0.007825002748062686,0.0120619670911821,0.044832448944111265,0.03277048185292916,8.918254720197668,8.91825511579753,8.918254718823476,0.18548899781181305,0.0006953733127917723,4,none,0.11173111723511958,0.12272530956592594,0.11173111723511958,3.2908513089906797,3.151460440144663,0.07458575185736142,0.07090751691618298,114,0.0294062073691922,0.02744614606198431,0.26318726686775823,0.24564460412785863,0.3105678300012517,0,False,0,False,0.0015222980691555396,0.3599429924972807,,0.001960623121865309,0.008817902267506034,,0.4684144755016127,0,False,False,False,False,False,0.022193782258987754,2972,1550,0
5,True,5,5,1,0.0035,0.0005,0.001,0,0,8,False,False,,,component_gap;component_dt_reduce,1.0,0.7353998869396383,0.6972760511670322,1.000139307078258,0.018172084845758572,0.043759114808988406,True,2,1,4,1,True,2,,,2,2,2,246,,,,,,,,,6,0.8,2.1382101929897904e-06,5.96043239293456e-07,3.265651054855948e-07,1.0218633884426692e-06,2.465372167700695e-06,False,0.003610963938369821,0.0,0.003610963938369821,0.8971578028002237,0.8971578028002237,-0.9760389863958445,0.6264703934262655,3.140290796624407,3.047129739484582,0.9703336209372817,0.004233724887221692,0.043759114808988406,0.03952538992176671,0.004233724887221692,0.043759114808988406,0.03952538992176671,0.021867648032868673,0.029880194931979222,0.008012546899110549,0.012149383257996343,0.047049808475019675,0.03490042521702333,8.784220931197485,8.784221393770121,8.784220928876,0.1786568424272303,0.0006602551839701124,4,none,0.1462682626889292,0.16040413268039616,0.1462682626889292,3.839326527227362,3.684795433243571,0.08355847388486379,0.079390167155182,149,0.03730988939578597,0.03730224062450097,0.2550785024030363,0.25502620964215716,0.2687540477329654,0,False,0,False,0.0026562155168650763,-0.34286575537392916,,-0.0019751489050542337,0.0012879117151125235,,0.46837435780532183,0,False,False,False,False,False,0.00849653218478091,2972,1550,0
6,True,6,6,1,0.00375,0.00025,0.001,0,1,8,False,False,,,component_gap,1.0,0.7354886379836234,0.6975380543929238,1.0001939453293271,0.018061662875106476,0.045280888248285384,True,2,1,4,1,True,2,,,2,2,2,297,,,,,,,,,6,0.8,1.0420602359965423e-06,3.389854794654864e-07,1.6535818908581864e-07,5.575087835709661e-07,1.2405482921636445e-06,False,0.0037570119129956454,0.0,0.0037570119129956454,0.8954463830323827,0.8954463830323827,-0.975588747559423,0.6470765070641505,3.140290796624407,3.048267680904017,0.9706959891041591,0.0039961627403075515,0.045280888248285384,0.041284725507977835,0.0039961627403075515,0.045280888248285384,0.041284725507977835,0.021764617464679246,0.029877943737797112,0.008113326273117866,0.012164379593947335,0.04848852874781611,0.03632414915386878,8.71261792141399,8.712618428408977,8.712617918908617,0.17476747604763665,0.0006433024937073631,4,none,0.16608436080346478,0.1819348887466749,0.16608436080346478,4.138494828089718,3.978870917917049,0.08792321667858842,0.08348316104228405,169,0.043259243709945196,0.042259338808149555,0.26046548573670847,0.2544450218172978,0.24636888885098795,0,False,0,False,0.0030482680022887944,-0.3387322231753738,,0.001623375522212456,-0.0008368602824774979,,0.4683732865449056,0,False,False,False,False,False,0.004178999173890531,2972,1550,0
7,True,7,7,1,0.004,0.00025,0.001,0,2,8,False,False,,,component_gap,1.0,0.7355762834033297,0.6977984470814604,1.000245281011473,0.017958616983271083,0.04677957245087244,True,2,1,4,1,True,2,,,2,2,2,299,,,,,,,,,6,0.8,9.428688001255644e-07,3.2067170437713736e-07,1.6803278616346076e-07,5.137343074631599e-07,1.1331327689767284e-06,False,0.0038597490121559264,0.0,0.0038597490121559264,0.8944521508171107,0.8944521508171107,-0.9751911021080636,0.6633734669302551,3.140290796624407,3.049328341557479,0.9710337478412169,0.0038108699611884367,0.04677957245087244,0.042968702489684006,0.0038108699611884367,0.04677957245087244,0.042968702489684006,0.021683132665348725,0.029875955510540314,0.00819282284519159,0.012177879912487878,0.04998201314905604,0.03780413323656816,8.642730403179074,8.642730949583415,8.642730400006265,0.17107275928146295,0.0006324277863668381,4,none,0.18002943439974584,0.19700641799313284,0.18002943439974584,4.337940361994116,4.174390703667106,0.09082947276968584,0.08625423309878212,183,0.046262545848901694,0.04525017352362636,0.25697212238182204,0.2513487512444812,0.23211154001364137,0,False,0,False,0.33280285837697143,-0.0008379136216536613,,0.004248225504533157,0.0008349720456038679,,0.4683824579479248,0,False,False,False,False,False,0.0031120508933670963,2972,1550,0
8,True,8,8,1,0.00425,0.00025,0.001,0,3,8,False,False,,,component_gap,1.0,0.7356629064838507,0.6980572787610523,1.0002941604933446,0.017859749332491053,0.04822696225421791,True,2,1,4,1,True,2,,,2,2,2,292,,,,,,,,,5,0.8,3.950843658162949e-06,1.4780448025110522e-06,8.51587728116289e-07,2.350262670934158e-06,4.903337468555591e-06,False,0.004026562728810593,0.0,0.004026562728810593,0.8938771731332608,0.8938771731332608,-0.9748708941622748,0.676041564479435,3.140290796624407,3.0503206797913385,0.9713497498608153,0.0036618848479145713,0.04822696225421791,0.04456507740630334,0.0036618848479145713,0.04822696225421791,0.04456507740630334,0.021619792177602827,0.02987435447081137,0.008254562293208544,0.012191586617595737,0.05150147810091965,0.039309891483323915,8.573229642212985,8.573230218868675,8.573229636094288,0.16759228818825184,0.0006269707684163024,4,none,0.19006311115609395,0.20777179602631474,0.19006311115609395,4.537385895898399,4.3704449118308695,0.09158215800605873,0.08697655043841868,193,0.04827169667129011,0.04826047989814661,0.2539771993506189,0.2539181833054996,0.21897412440553626,0,False,0,False,-0.3282901379355833,-0.0018320945192539832,,-0.002036697866872349,0.003132269085050589,,0.4684016165925116,0,False,False,False,False,False,0.0066916242775494975,2972,1550,0
9,True,9,9,1,0.0045000000000000005,0.00025,0.001,0,4,8,False,False,,,component_gap,1.0,0.7357485660052532,0.6983150380840248,1.0003411154096535,0.017761767710929792,0.04960102577806074,True,2,1,4,1,True,2,,,2,2,2,325,,,,,,,,,5,0.8,3.784253878009432e-06,1.4233510322192734e-06,8.654976621800591e-07,2.1874018480653778e-06,4.677640283551961e-06,False,0.004170973137097871,0.0,0.004170973137097871,0.8936400276533774,0.8936400276533774,-0.9746250301610682,0.6861152465273227,3.140290796624407,3.051256623386378,0.9716477934674921,0.003537364720941094,0.04960102577806074,0.04606366105711965,0.003537364720941094,0.04960102577806074,0.04606366105711965,0.021569423767363385,0.02987312515080534,0.008303701383441955,0.012206898962976123,0.05302773961822522,0.040820840655249095,8.503162433630166,8.50316303984485,8.503162426620856,0.16435127761152804,0.0006263689814566231,4,none,0.2071740347819514,0.226072938682727,0.2071740347819514,4.786692813278804,4.614164791868843,0.09445892916110105,0.08979914854668254,210,0.054298151063007026,0.05129525147680062,0.26208955731424205,0.24759498230938234,0.19606052976903507,0,False,0,False,-0.006559614617521975,0.32677815326139265,,-0.00325448844937697,0.006400221413206212,,0.4684260341713877,0,False,False,False,False,False,0.0034874813722706385,2972,1550,0
