step,accepted_step,attempt_step,attempt_index,attempt_number,time,dt,dt_base,dt_retry_attempts,dt_recovery_success_steps,dt_recovery_window_steps,dt_restore_attempt,dt_snap_applied,dt_snap_target_time,time_grid_error,dt_event,g,mass,lumen_mass_def,ratio,max_u,max_p,ch_converged,ch_snes_reason,ch_snes_its,ch_ksp_reason,ch_ksp_its,biot_converged,biot_iterations,biot_iterations_u,biot_iterations_tp,biot_snes_reason,biot_snes_its,biot_ksp_reason,biot_ksp_its,biot_u_snes_reason,biot_u_snes_its,biot_u_ksp_reason,biot_u_ksp_its,biot_tp_snes_reason,biot_tp_snes_its,biot_tp_ksp_reason,biot_tp_ksp_its,split_iterations,outer_omega,split_pf_increment,split_u_increment,split_theta_increment,split_p_increment,split_increment,step_failed,constraint_mismatch_max,constraint_mismatch_boundary_max,constraint_mismatch_interior_max,min_J,min_Je,J_fraction_ref_below_0_8,J_fraction_def_below_0_8,J_p01_ref,J_p05_ref,J_p01_def,J_p05_def,min_pf,max_pf,area_ref,area_def,area_ratio,domain_measure_ref,domain_measure_def,domain_measure_ratio,flow_potential_min,flow_potential_max,flow_potential_range,p_eff_min,p_eff_max,p_eff_range,theta_eq_min,theta_eq_max,theta_eq_range,storage_strain_min,storage_strain_max,storage_strain_range,source_pf_min,source_pf_max,source_pf_range,source_theta_min,source_theta_max,source_theta_range,energy_total_p,energy_total_theta,energy_total_cross,mu_elastic_l2,mu_storage_l2,lumen_n_components,lumen_component_event,lumen_total_volume,lumen_total_volume_ref,lumen_total_volume_def,lumen_interface_measure_ref,lumen_interface_measure_def,lumen_characteristic_length_ref,lumen_characteristic_length_def,lumen_active_cell_count,lumen_largest_volume,lumen_second_volume,lumen_largest_fraction,lumen_second_fraction,lumen_min_gap,lumen_edge_components,lumen_second_edge_touch,lumen_largest_edge_count,lumen_largest_edge_touch,lumen_largest_cx,lumen_largest_cy,lumen_largest_cz,lumen_cx,lumen_cy,lumen_cz,lumen_rmax,lumen_edge_count,lumen_edge_touch,lumen_any_component_edge_touch,lumen_edge_stop_trigger,lumen_steady_stop_trigger,lumen_amr_eligible,lumen_center_delta,mesh_num_cells,mesh_num_vertices,amr_event
0,True,0,0,0,0.0,0.0,0.0005,0,0,0,False,False,,0.0,initial_state,1.0,0.5835720178604035,0.5835720178604042,1.015043336656825,0.0,0.0,True,2,1,4,,,,,,,,,,,,,,,,,,0,,,,,,0.0,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.994178505209978,0.5636662693841494,3.140290796624407,3.140290796624407,1.0,3.140290796624407,3.140290796624407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022181668653079252,0.02997089252604989,0.007789223872970638,0.0,0.0,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,8.692354450276143,8.692354450276143,8.692354450276143,0.0,2.347019459395552e-20,4,none,0.0043061512127377955,0.0043061512127377955,0.0043061512127377955,0.5983366016764622,0.5983366016764622,0.014393741585162979,0.014393741585162979,4,0.0010765378033186215,0.0010765378033186206,0.25000000003115835,0.2500000000311582,0.5508342038205016,0,False,0,False,-0.009659180067777119,0.4981020078334965,,0.007804570421642356,0.0227754300805396,,0.5148459305614005,0,False,False,False,False,False,,2972,1550,0
1,True,1,1,1,0.0005,0.0005,0.0005,0,0,0,False,False,,,none,1.00125,0.5757212908688444,0.5504955031724956,1.0153452403301986,0.01466181085416221,0.023125775224156892,True,2,1,4,1,True,1,,,2,1,2,149,,,,,,,,,8,0.8,7.506951799955092e-07,8.201408562468698e-07,1.0470367421706503e-08,1.035187125213466e-06,1.5191761879898934e-06,False,0.002660119964847954,0.0,0.002660119964847954,0.8645626410901156,0.8644225524835549,0.0,0.0,0.8880610263086214,0.9284896156250142,0.889427249962639,0.9304821451191478,-0.9916413601658954,0.5067043429833973,3.140290796624407,3.066594738577632,0.9765320911916842,3.140290796624407,3.066594738577632,0.9765320911916842,0.006263482349862132,0.023125775224156892,0.01686229287429476,0.006263482349862132,0.023125775224156892,0.01686229287429476,0.022466478285083014,0.029958206800829473,0.007491728515746459,0.006264078264800223,0.035551576032662166,0.029287497767861943,-10.0,-10.0,0.0,0.0,0.0,0.0,8.275217504715071,8.275217821063372,8.275217505633066,0.1959386011498632,0.0006580934261104725,0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,False,0,False,nan,nan,,nan,nan,,0.0,0,False,False,False,False,False,,2972,1550,0
2,True,2,2,1,0.001,0.0005,0.0005,0,0,0,False,False,,,none,1.0025,0.5678705638772843,0.543758474530483,1.0163696688619321,0.014091838531037572,0.022778358784780316,True,2,1,4,1,True,2,,,2,2,2,202,,,,,,,,,6,0.8,3.4257145584693945e-06,1.2207142840674896e-06,2.392023066680004e-07,1.286508347369668e-06,3.864968961169377e-06,False,0.003055239095140879,0.0,0.003055239095140879,0.8607057364390617,0.8603709049924277,0.0,0.0,0.8850465412961867,0.9295350367961831,0.8867152918728597,0.9319522890738238,-0.9881623682973155,0.5190531286357399,3.140290796624407,3.071968397601652,0.9782432890940556,3.140290796624407,3.071968397601652,0.9782432890940556,0.0064315655083764444,0.022778358784780316,0.01634679327640387,0.0064315655083764444,0.022778358784780316,0.01634679327640387,0.022404734356821297,0.029940811841486576,0.007536077484665279,0.006440706179665561,0.036402367115270944,0.029961660935605382,-10.0,-10.0,0.0,0.0,0.0,0.0,8.138897383877584,8.138897804808545,8.13889739270459,0.1997059779798314,0.0006136057433955767,2,split,0.0018456560663211137,0.002153075606637242,0.0018456560663211137,0.2991683008568742,0.2769932457776392,0.014393741586059949,0.01332636152292857,2,0.0009230971762595819,0.0009225588900615318,0.5001458251642525,0.4998541748357474,0.6383737841687771,0,False,0,False,-0.009181581474709722,0.4889475859133543,,0.232802515925099,0.25551059014553856,,0.5045009143337296,0,False,False,False,False,False,,2972,1550,0
3,True,3,3,1,0.0015,0.0005,0.0005,0,0,0,False,False,,,none,1.00375,0.5600198368857234,0.5370339225820099,1.0175889879775755,0.013575416542716826,0.02236364814294243,True,2,1,4,1,True,2,,,2,2,2,196,,,,,,,,,6,0.8,2.5523142503596497e-06,1.1373427792175386e-06,2.2002067052933307e-07,8.956915988245017e-07,2.94253787837849e-06,False,0.0032515403151481513,0.0,0.0032515403151481513,0.8564626076487147,0.8559859252832083,0.0,0.0,0.8835152063220646,0.9313756345066448,0.8854298700266843,0.9337893207702043,-0.9855171479811367,0.529849055776543,3.140290796624407,3.0770688006257223,0.9798674708512205,3.140290796624407,3.0770688006257223,0.9798674708512205,0.006588087746282132,0.02236364814294243,0.015775560396660296,0.006588087746282132,0.02236364814294243,0.015775560396660296,0.022350754721117284,0.029927585739905685,0.0075768310187884005,0.006605152483176676,0.03707587636454035,0.030470723881363675,-10.0,-10.0,0.0,0.0,0.0,0.0,8.023919379239238,8.023919854164962,8.02391938930644,0.20082953199181874,0.0005861387433604824,2,none,0.0027596293196912357,0.0032296134099558628,0.0027596293196912357,0.3490296843330199,0.32241585302893444,0.018506239182077073,0.017118446836691864,3,0.0018420574116487466,0.0009175719080424891,0.6675017541322714,0.33249824586772864,0.6191105456137154,0,False,0,False,0.0029061643826063634,0.4835834102009464,,0.15994723813672412,0.33010210797454237,,0.5047517450157094,0,False,False,False,False,False,0.10426785714521933,2972,1550,0
4,True,4,4,1,0.002,0.0005,0.0005,0,0,0,False,False,,,none,1.005,0.5521691098941636,0.5303438537200635,1.0188941072914472,0.013054301840078213,0.021979443339709345,True,2,1,4,1,True,2,,,2,2,2,196,,,,,,,,,6,0.8,1.8621782000461178e-06,1.0904819700181487e-06,2.0144539054138066e-07,6.777931501558663e-07,2.270868198603839e-06,False,0.003472949290582953,0.0,0.003472949290582953,0.8543555874175209,0.8537461272151994,0.0,0.0,0.8836901370126446,0.9332654857319204,0.8859595876722587,0.9359289495565583,-0.9835655810461925,0.5333866336744941,3.140290796624407,3.0820219809686935,0.9814447707459614,3.140290796624407,3.0820219809686935,0.9814447707459614,0.006727341398429271,0.021979443339709345,0.015252101941280075,0.006727341398429271,0.021979443339709345,0.015252101941280075,0.02233306683162753,0.029917827905230964,0.007584761073603435,0.006751182693962002,0.0376931306386825,0.0309419479447205,-10.0,-10.0,0.0,0.0,0.0,0.0,7.916193031362994,7.916193534610133,7.916193042447642,0.19946326350290114,0.0005695475003091951,2,none,0.0027529937712539336,0.0032296134099558628,0.0027529937712539336,0.3490296843330199,0.32201943685535817,0.018506239182077073,0.01709830809057963,3,0.001837790325917305,0.0009152034453366285,0.6675606552790087,0.3324393447209914,0.6195335968441592,0,False,0,False,0.0029041797467453676,0.4838752598538134,,0.16000928852828342,0.33033776287372785,,0.5050195230997292,0,False,False,False,False,False,0.00024368726393223615,2972,1550,0
5,True,5,5,1,0.0025,0.0005,0.0005,0,0,0,False,False,,,none,1.00625,0.5443183829026039,0.5236912742310476,1.020259777077961,0.012510728366845216,0.021634426518344612,True,2,1,4,1,True,2,,,2,2,2,196,,,,,,,,,6,0.8,1.3712743325231425e-06,1.06466974724563e-06,1.8457471844993388e-07,5.521519591679142e-07,1.8310801671255964e-06,False,0.0035838356675891563,0.0,0.0035838356675891563,0.8544546165313004,0.8537012259876565,0.0,0.0,0.8850671220513906,0.9352800877593087,0.8875264204731085,0.9380194329992242,-0.982127894231509,0.5302663998042396,3.140290796624407,3.086896977758829,0.9829971737257668,3.140290796624407,3.086896977758829,0.9829971737257668,0.006847854114142555,0.021634426518344612,0.014786572404202057,0.006847854114142555,0.021634426518344612,0.014786572404202057,0.022348668000978802,0.029910639471157543,0.00756197147017874,0.006877160171553689,0.038273446781178694,0.031396286609625006,-10.0,-10.0,0.0,0.0,0.0,0.0,7.810309336969494,7.810309849600733,7.810309348882411,0.19593354215245976,0.000560441600897396,2,none,0.0018323857751504635,0.002153075606637242,0.0018323857751504635,0.2991683008568742,0.2759966400963955,0.014393741586059949,0.013278319435413985,2,0.0009168660350910192,0.0009155197400594443,0.500367361242876,0.4996326387571241,0.6395831720915817,0,False,0,False,-0.009141732600781646,0.4898122502714992,,0.23313133959654267,0.2561079635312186,,0.5053147142996356,0,False,False,False,False,False,0.10419643690097227,2972,1550,0
6,True,6,6,1,0.003,0.0005,0.0005,0,0,0,False,False,,,none,1.0075,0.5364676559110446,0.5170729614491445,1.0216805639558506,0.011940109470836019,0.0213263053989982,True,2,1,4,1,True,2,,,2,2,2,199,,,,,,,,,6,0.8,1.0857197671669827e-06,1.0514644023170119e-06,1.699635897315602e-07,4.843904643611941e-07,1.5962100569647747e-06,False,0.0036130662940956314,0.0,0.0036130662940956314,0.8564064214286675,0.8554868095763907,0.0,0.0,0.8875077626439077,0.9374737335327611,0.8896074417504812,0.9400586737693098,-0.9810827951970824,0.5215309073445227,3.140290796624407,3.091733497153733,0.9845373238927841,3.140290796624407,3.091733497153733,0.9845373238927841,0.006949539744172926,0.0213263053989982,0.014376765654825274,0.006949539744172926,0.0213263053989982,0.014376765654825274,0.022392345463277386,0.02990541397598541,0.007513068512708023,0.0069831524945841465,0.038864002882211354,0.03188085038762721,-10.0,-10.0,0.0,0.0,0.0,0.0,7.703677637950004,7.703678145412515,7.703677650497538,0.19061503892401405,0.0005566485193021182,0,merge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,False,0,False,nan,nan,,nan,nan,,0.0,0,False,False,False,False,False,,2972,1550,0
7,True,7,7,1,0.0035,0.0005,0.0005,0,0,0,False,False,,,none,1.00875,0.5286169289194846,0.5104841547591742,1.023155023735167,0.011386397928508735,0.021051395768617327,True,2,1,4,1,True,2,,,2,2,2,192,,,,,,,,,6,0.8,9.739769890701476e-07,1.0461802170214284e-06,1.5757229147116314e-07,4.5415991076290873e-07,1.5080498908553389e-06,False,0.003579308508890256,0.0,0.003579308508890256,0.8598328302174353,0.8587031875717436,0.0,0.0,0.8905633180656374,0.9395700363547932,0.8931162953829459,0.9420651492066664,-0.9802865938805169,0.5079206344125534,3.140290796624407,3.096555941198999,0.9860729918794718,3.140290796624407,3.096555941198999,0.9860729918794718,0.007033264241159663,0.021051395768617327,0.014018131527457664,0.007033264241159663,0.021051395768617327,0.014018131527457664,0.022460396827937233,0.02990143296940258,0.007441036141465348,0.007070276892586602,0.03953897440545393,0.03246869751286733,-10.0,-10.0,0.0,0.0,0.0,0.0,7.594832023335556,7.594832514306604,7.594832036320245,0.18384150848657999,0.0005566858322022619,0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,False,0,False,nan,nan,,nan,nan,,0.0,0,False,False,False,False,False,,2972,1550,0
8,True,8,8,1,0.004,0.0005,0.0005,0,0,0,False,False,,,none,1.01,0.5207662019279243,0.5039202548826084,1.0246813403121429,0.010820204936401427,0.020806317548282997,True,2,1,4,1,True,2,,,2,2,2,189,,,,,,,,,6,0.8,9.799226391058562e-07,1.0462582909660474e-06,1.471279919028092e-07,4.479171557797696e-07,1.5090332052312738e-06,False,0.0034946438374707425,0.0,0.0034946438374707425,0.8643780710671995,0.8630087235506072,0.0,0.0,0.8941546523172653,0.9416346671265787,0.89610941907383,0.9444137493615602,-0.9796580563474514,0.4898553544216459,3.140290796624407,3.1013805567212462,0.9876093513552991,3.140290796624407,3.1013805567212462,0.9876093513552991,0.007100383955949942,0.020806317548282997,0.013705933592333054,0.007100383955949942,0.020806317548282997,0.013705933592333054,0.02255072322789177,0.029898290281737253,0.007347567053845483,0.007140138506024966,0.04020259459858566,0.0330624560925607,-10.0,-10.0,0.0,0.0,0.0,0.0,7.48278908362279,7.482789549249019,7.4827890968503965,0.1758801902109417,0.0005594555104153002,0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,False,0,False,nan,nan,,nan,nan,,0.0,0,False,False,False,False,False,,2972,1550,0
9,True,9,9,1,0.0045000000000000005,0.0005,0.0005,0,0,0,False,False,,,none,1.01125,0.5129154749363645,0.4973773088759613,1.0262559786962668,0.010233803367810188,0.02058827004529925,True,2,1,4,1,True,2,,,2,2,2,189,,,,,,,,,6,0.8,1.0495859044690462e-06,1.0503376574818496e-06,1.3825002431280545e-07,4.5649285621480895e-07,1.55959564072942e-06,False,0.003367108056965877,0.0,0.003367108056965877,0.8699017732915898,0.868242883753241,0.0,0.0,0.8983665359147673,0.944153335541403,0.9006692177184027,0.9464724239814891,-0.9792461875511318,0.4675050850792064,3.140290796624407,3.106219241023005,0.9891501909192528,3.140290796624407,3.106219241023005,0.9891501909192528,0.007152388696325505,0.02058827004529925,0.013435881348973744,0.007152388696325505,0.02058827004529925,0.013435881348973744,0.022662474574603967,0.02989623093775566,0.007233756363151694,0.00719443789299096,0.04084487614626464,0.033650438253273685,-10.0,-10.0,0.0,0.0,0.0,0.0,7.366774230478143,7.366774663859407,7.366774243763866,0.1669381398469118,0.0005640432330121996,0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,False,0,False,nan,nan,,nan,nan,,0.0,0,False,False,False,False,False,,2972,1550,0
