label,role,scenario_name,mechanism_tags,key_observables,backend,geometry,solver_mode,restart_mode,hydraulic_mode,biomass_mode,pf_role,source_mode,source_pressure_independent,targeted_source_channel,configured_g_rate,configured_pf_rate,configured_theta_rate,configured_theta_per_g,effective_theta_rate,target_constituent,source_pf,source_theta,source_region,converged,wall_time_seconds,degrees_of_freedom_total,mesh_num_cells_final,mesh_num_vertices_final,mass_final,ratio_final,min_J,mechanical_history_band,numerical_cost_band,min_J_min,min_J_time_of_min,min_J_final,min_J_duration_below_0_95,min_J_duration_below_0_8,min_J_duration_below_0_5,min_J_duration_below_0_2,min_J_recovered_above_0_95,min_Je_min,min_Je_time_of_min,max_pf_max,max_pf_time_of_max,p_eff_range_max,p_eff_range_time_of_max,source_pf_min,source_pf_time_of_min,source_pf_max,source_pf_time_of_max,source_pf_sign_change,source_theta_min,source_theta_time_of_min,source_theta_max,source_theta_time_of_max,source_theta_sign_change,J_fraction_ref_below_0_8_max,J_fraction_ref_below_0_8_time_of_max,J_fraction_def_below_0_8_max,J_fraction_def_below_0_8_time_of_max,J_p01_ref_min,J_p01_ref_time_of_min,J_p05_ref_min,J_p05_ref_time_of_min,J_p01_def_min,J_p01_def_time_of_min,J_p05_def_min,J_p05_def_time_of_min,low_J_extent_warning,min_J_min_all_attempts,min_J_time_of_min_all_attempts,max_pf_max_all_attempts,max_pf_time_of_max_all_attempts,p_eff_range_max_all_attempts,p_eff_range_time_of_max_all_attempts,source_pf_min_all_attempts,source_pf_time_of_min_all_attempts,source_pf_max_all_attempts,source_pf_time_of_max_all_attempts,source_pf_sign_change_all_attempts,source_theta_min_all_attempts,source_theta_time_of_min_all_attempts,source_theta_max_all_attempts,source_theta_time_of_max_all_attempts,source_theta_sign_change_all_attempts,accepted_steps,attempt_rows,min_dt_accepted,min_dt_attempted,failed_attempts_total,g_final,g_increment_final,total_volume_ratio_final,lumen_volume_ratio_final,tissue_volume_ratio_final,area_ratio_final,domain_measure_ref_final,domain_measure_def_final,domain_measure_ratio_final,max_u_final,J_fraction_ref_below_0_8_final,J_fraction_def_below_0_8_final,J_p01_ref_final,J_p05_ref_final,J_p01_def_final,J_p05_def_final,lumen_interface_measure_ref_final,lumen_interface_measure_def_final,lumen_characteristic_length_ref_final,lumen_characteristic_length_def_final,flow_potential_min_final,flow_potential_max_final,flow_potential_range_final,p_eff_min_final,p_eff_max_final,p_eff_range_final,theta_eq_min_final,theta_eq_max_final,theta_eq_range_final,storage_strain_min_final,storage_strain_max_final,storage_strain_range_final
bio-mass-g-only-calibration-rate-20p0,achieved,g-only rate 20.0,"constituent_addition, biomass_mode:g_only, geometry:disk, fixed_mesh, direct_start, growth_regime:rate_ladder, growth_rate:20p0, target_regime:extreme_expansion, division_sites:dormant_material_scaffold, hydraulic:closed, preferred_hydration, source_g","g_final, g_increment_final, area_ratio, max_u, min_J, p_eff_range_final, storage_strain_range_final, site_count",snes,disk,monolithic,startup,,g_only,response_only,not_applicable,True,g,20.0,0.0,0.0,0.0,0.0,tissue,0.0,0.0,all,True,259.26421115291305,18342,2972,1550,0.5835720178604028,1.8695702444732987,1.4096261683215452,green,amber,0.8693250607568813,0.0005,1.4096261683215452,0.009500000000000005,0.0,0.0,0.0,True,0.8664065408314593,0.0015,1.0285916167913374,0.03250000000000002,0.06987285634963154,0.04350000000000003,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.8929105092824865,0.0005,0.9333125100617233,0.0005,0.8943213118276022,0.0005,0.9354450050417562,0.0005,False,0.8693250607568813,0.0005,1.0285916167913374,0.03250000000000002,0.06987285634963154,0.04350000000000003,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,101,101,0.0004999999999999657,0.0004999999999999657,0,2.0,1.0,1.9112251543760497,1.758224805244057,1.9330393019250163,1.9112251543760497,3.140290796624407,6.001802762564171,1.9112251543760497,0.38785902433029973,0.0,0.0,1.5116831804978297,1.620620397459816,1.539454212891471,1.6514222471191917,2.493069173744186,3.2443881638453638,0.31435931624284985,0.4247195564290898,-0.026113297309782443,0.03761025471740731,0.06372355202718975,-0.026113297309782443,0.03761025471740731,0.06372355202718975,0.019904730419395347,0.029958475364565276,0.010053744945169928,-0.08099042072534615,0.03765388663974284,0.11864430736508899
