step,accepted_step,attempt_step,attempt_index,attempt_number,time,dt,dt_base,dt_retry_attempts,dt_recovery_success_steps,dt_recovery_window_steps,dt_restore_attempt,dt_snap_applied,dt_snap_target_time,time_grid_error,dt_event,g,mass,lumen_mass_def,ratio,max_u,max_p,ch_converged,ch_snes_reason,ch_snes_its,ch_ksp_reason,ch_ksp_its,biot_converged,biot_iterations,biot_iterations_u,biot_iterations_tp,biot_snes_reason,biot_snes_its,biot_ksp_reason,biot_ksp_its,biot_u_snes_reason,biot_u_snes_its,biot_u_ksp_reason,biot_u_ksp_its,biot_tp_snes_reason,biot_tp_snes_its,biot_tp_ksp_reason,biot_tp_ksp_its,split_iterations,outer_omega,split_pf_increment,split_u_increment,split_theta_increment,split_p_increment,split_increment,step_failed,constraint_mismatch_max,constraint_mismatch_boundary_max,constraint_mismatch_interior_max,min_J,min_Je,J_fraction_ref_below_0_8,J_fraction_def_below_0_8,J_p01_ref,J_p05_ref,J_p01_def,J_p05_def,min_pf,max_pf,area_ref,area_def,area_ratio,flow_potential_min,flow_potential_max,flow_potential_range,p_eff_min,p_eff_max,p_eff_range,theta_eq_min,theta_eq_max,theta_eq_range,storage_strain_min,storage_strain_max,storage_strain_range,energy_total_p,energy_total_theta,energy_total_cross,mu_elastic_l2,mu_storage_l2,lumen_n_components,lumen_component_event,lumen_total_volume,lumen_total_volume_ref,lumen_total_volume_def,lumen_interface_measure_ref,lumen_interface_measure_def,lumen_characteristic_length_ref,lumen_characteristic_length_def,lumen_active_cell_count,lumen_largest_volume,lumen_second_volume,lumen_largest_fraction,lumen_second_fraction,lumen_min_gap,lumen_edge_components,lumen_second_edge_touch,lumen_largest_edge_count,lumen_largest_edge_touch,lumen_largest_cx,lumen_largest_cy,lumen_largest_cz,lumen_cx,lumen_cy,lumen_cz,lumen_rmax,lumen_edge_count,lumen_edge_touch,lumen_any_component_edge_touch,lumen_edge_stop_trigger,lumen_steady_stop_trigger,lumen_amr_eligible,lumen_center_delta,mesh_num_cells,mesh_num_vertices,amr_event
76,True,76,76,1,0.019000000000000013,0.00025,0.00025,0,0,0,False,False,,,none,1.0475,0.7834063204388401,0.7729408128548667,0.9835077107746161,0.01673641573273753,0.032320914917430714,True,2,1,4,1,True,2,,,2,2,2,57,,,,,,,,,5,0.8,1.5672798716348139e-06,1.6018617203844358e-06,6.232066620852806e-07,1.0411177839449609e-06,2.548458347899484e-06,False,0.009449027925954817,0.0,0.009449027925954817,0.8607920298000395,0.8607920298000395,0.0,0.0,0.911062677496732,0.9686064282079744,0.9138203715311373,0.972099791563881,-0.986068508378478,1.0441978830657146,4.183098271533233,4.262592487287721,1.01900366919311,-0.0005053723497651716,0.032320914917430714,0.032826287267195886,-0.0005053723497651716,0.032320914917430714,0.032826287267195886,0.019779010584671426,0.029930342541892387,0.010151331957220962,-0.005684498164305097,0.03481753210544146,0.04050203026974655,7.743206067890195,7.743209170878401,7.743206068598119,0.07613906096865494,0.00016384654307836875,1,none,0.3750688840742122,0.39181644850357145,0.3750688840742122,4.532847636976996,4.486029266586592,0.2593180798582133,0.25082463473957745,7752,0.3750688840742122,0.0,1.0,0.0,,0,False,0,False,0.011226552587992905,0.03538008885963647,0.00020703200864373802,0.011226552587992905,0.03538008885963647,0.00020703200864373802,0.6558976075881616,0,False,False,False,False,False,0.000639500154212754,93159,17213,0
77,True,77,77,1,0.019250000000000014,0.00025,0.00025,0,0,0,False,False,,,none,1.048125,0.7836317987798425,0.7735199939087728,0.9829588643376886,0.016599416527990858,0.03228252621926714,True,2,1,4,1,True,2,,,2,2,2,57,,,,,,,,,5,0.8,1.5495771183926575e-06,1.5992694113214267e-06,6.200766553428072e-07,1.0258454338824406e-06,2.5289732716169716e-06,False,0.009424279080852858,0.0,0.009424279080852858,0.8621778180753348,0.8621778180753348,0.0,0.0,0.9110240024394781,0.9692563864893556,0.9136655748566064,0.9726803846332851,-0.9861288940960484,1.0447219535035337,4.183098271533233,4.265027854086069,1.0195858613005537,-0.0005145320547767488,0.03228252621926714,0.03279705827404389,-0.0005145320547767488,0.03228252621926714,0.03279705827404389,0.019776390232482333,0.02993064447048024,0.010154254237997908,-0.006197314252791998,0.03477012994939293,0.04096744420218493,7.7368129127485945,7.736816005062292,7.736812913485679,0.0757372480369284,0.00016152083337209235,1,none,0.37655141934859954,0.39316691345293797,0.37655141934859954,4.532634897607548,4.4880664959641745,0.26022407871002085,0.25170176490513746,7783,0.37655141934859954,0.0,1.0,0.0,,0,False,0,False,0.011461586049353217,0.03575545731366191,0.0002248412395619772,0.011461586049353217,0.03575545731366191,0.0002248412395619772,0.646176700079767,0,False,False,False,False,False,0.00044323737764583845,93159,17213,0
78,True,78,78,1,0.019500000000000014,0.00025,0.00025,0,0,0,False,False,,,none,1.04875,0.7838571268504341,0.7741000877893195,0.9824114157152222,0.016458096050890308,0.03225409958844806,True,2,1,4,1,True,2,,,2,2,2,57,,,,,,,,,5,0.8,1.5315934114107485e-06,1.5966564336032337e-06,6.169165221752067e-07,1.0107298891940783e-06,2.5094324157240095e-06,False,0.00939936925547787,0.0,0.00939936925547787,0.8636105674179756,0.8636105674179756,0.0,0.0,0.9109805406201316,0.9698128440195516,0.9133536439078537,0.9733425230147982,-0.9861865496353456,1.045226397333248,4.183098271533233,4.26746123954716,1.0201675797549468,-0.0005578161035926652,0.03225409958844806,0.03281191569204073,-0.0005578161035926652,0.03225409958844806,0.03281191569204073,0.01977386801333376,0.029930932748176726,0.010157064734842965,-0.0066871749034764045,0.03469405265863501,0.04138122756211141,7.73069972517756,7.730702807311133,7.730699725931699,0.07534915663304458,0.00015928704874980485,1,none,0.3774036516369862,0.39387883942676544,0.3774036516369862,4.556566157116563,4.5138604408495,0.259326097226699,0.25082985390170337,7799,0.3774036516369862,0.0,1.0,0.0,,0,False,0,False,0.010989037995022778,0.035440046661764785,0.00012909596972335822,0.010989037995022778,0.035440046661764785,0.00012909596972335822,0.6464147099498714,0,False,False,False,False,False,0.0005761533647199548,93159,17213,0
79,True,79,79,1,0.019750000000000014,0.00025,0.00025,0,0,0,False,False,,,none,1.049375,0.7840823138883548,0.7746811297018311,0.9818656380643827,0.016312664959005047,0.032224896031219114,True,2,1,4,1,True,2,,,2,2,2,57,,,,,,,,,5,0.8,1.5133733129738102e-06,1.5940258746902808e-06,6.137203347485545e-07,9.957787256507835e-07,2.489868509248233e-06,False,0.009374355369163694,0.0,0.009374355369163694,0.8650893629503094,0.8650893629503094,0.0,0.0,0.9109066111065451,0.9703591219701391,0.9134204007092384,0.9739829116538438,-0.9862415378950055,1.0457117702779195,4.183098271533233,4.269892709027267,1.0207488401801807,-0.0006407479242964553,0.032224896031219114,0.03286564395551557,-0.0006407479242964553,0.032224896031219114,0.03286564395551557,0.019771441148610402,0.029931207689475027,0.010159766540864625,-0.007137538318907513,0.03459158643256041,0.04172912475146792,7.724859829357065,7.724862901793481,7.72485983011975,0.07497424175394397,0.00015714187986669666,1,none,0.3783204768249674,0.39465715151253694,0.3783204768249674,4.510959908117733,4.469814665802325,0.2624655236698038,0.25391688813370034,7817,0.3783204768249674,0.0,1.0,0.0,,0,False,0,False,0.01145141435670769,0.03569271269494057,0.00016231506507167912,0.01145141435670769,0.03569271269494057,0.00016231506507167912,0.6466503224035315,0,False,False,False,False,False,0.0005279541007147544,93159,17213,0
80,True,80,80,1,0.020000000000000014,0.00025,0.00025,0,0,0,False,False,,,none,1.05,0.7843073689273554,0.7752631512533231,0.9813218010889879,0.016163345416792714,0.032193887738183734,True,2,1,4,1,True,2,,,2,2,2,56,,,,,,,,,5,0.8,1.4949716716364999e-06,1.5913811392384188e-06,6.104833416471451e-07,9.809996869176193e-07,2.470320733321997e-06,False,0.009349290233648916,0.0,0.009349290233648916,0.8666133506803547,0.8666133506803547,0.0,0.0,0.9107075376936424,0.9710478011741563,0.913377109663449,0.9746486022281527,-0.9862939211706055,1.0461786073965067,4.183098271533233,4.272322324182967,1.0213296573157078,-0.0007270846247204294,0.032193887738183734,0.032920972362904165,-0.0007270846247204294,0.032193887738183734,0.032920972362904165,0.019769106963017466,0.029931469605853026,0.01016236264283556,-0.00754576617932366,0.03446499183341564,0.042010758012739305,7.71928665093599,7.719289714148453,7.719286651701338,0.074611976837698,0.00015508206360827692,1,none,0.3793992332630847,0.395595388892806,0.3793992332630847,4.533774231996846,4.494654844232409,0.26176560762614604,0.2532336162029888,7837,0.3793992332630847,0.0,1.0,0.0,,0,False,0,False,0.011575803485794277,0.035593027070585224,0.0003059038673659602,0.011575803485794277,0.035593027070585224,0.0003059038673659602,0.6468835191120916,0,False,False,False,False,False,0.00021454049333946573,93159,17213,0
81,True,81,81,1,0.020250000000000015,0.00025,0.00025,0,0,0,False,False,,,none,1.0506250000000001,0.7845323007993472,0.7758461806162881,0.9807801694606104,0.01601036709537655,0.03216114275677154,True,2,1,4,1,True,2,,,2,2,2,56,,,,,,,,,5,0.8,1.476449784462604e-06,1.588726136632631e-06,6.072022284929285e-07,9.66400145967742e-07,2.450832203899844e-06,False,0.009352169041389484,0.0,0.009352169041389484,0.8681815043150274,0.8681815043150274,0.0,0.0,0.9105234056931845,0.9716029229160319,0.9130542071627423,0.9752675651310185,-0.9863437611600614,1.0466274260519126,4.183098271533233,4.2747501431909365,1.0219100450690846,-0.0008107783366526865,0.03216114275677154,0.03297192109342423,-0.0008107783366526865,0.03216114275677154,0.03297192109342423,0.019766862869740442,0.029931718805800304,0.010164855936059862,-0.007909535837596519,0.034316481642638716,0.04222601748023523,7.713973718280655,7.713976772729184,7.713973719046054,0.07426185276786691,0.00015310438576221497,1,none,0.380762153212748,0.3968157708887512,0.380762153212748,4.506858234599269,4.46936665831315,0.26414128217461075,0.2555812818609452,7863,0.380762153212748,0.0,1.0,0.0,,0,False,0,False,0.011685102293251162,0.035427806266139325,0.00021830788614266762,0.011685102293251162,0.035427806266139325,0.00021830788614266762,0.6471142875315602,0,False,False,False,False,False,0.00021660378449999158,93159,17213,0
82,True,82,82,1,0.020500000000000015,0.00025,0.00025,0,0,0,False,False,,,none,1.05125,0.7847571181365751,0.7764302426235399,0.9802410013347178,0.015857581730926988,0.032126729369991024,True,2,1,4,1,True,2,,,2,2,2,56,,,,,,,,,5,0.8,1.457874868110695e-06,1.5860649611983141e-06,6.038752536045274e-07,9.519878446818346e-07,2.4314496438437057e-06,False,0.009408282268192316,0.0,0.009408282268192316,0.8697928464798772,0.8697928464798772,0.0,0.0,0.9103081958147986,0.9722878404074684,0.9128444088202288,0.9759544155650913,-0.9863911189872422,1.0470587293529312,4.183098271533233,4.277176220873434,1.0224900165459698,-0.0008913906212558416,0.032126729369991024,0.03301811999124687,-0.0008913906212558416,0.032126729369991024,0.03301811999124687,0.019764706353235347,0.029931955594936208,0.01016724924170086,-0.008226864812258644,0.03414820236177543,0.042375067174034074,7.708914663896883,7.708917710030701,7.7089146646629505,0.07392337757520971,0.00015120569752310258,1,none,0.38133526475649754,0.39724241159078766,0.38133526475649754,4.50283365197493,4.466969964282987,0.26466161685757034,0.25610331016701204,7875,0.38133526475649754,0.0,1.0,0.0,,0,False,0,False,0.011964303780839005,0.03546339032590576,0.0004466097344250743,0.011964303780839005,0.03546339032590576,0.0004466097344250743,0.647342620600568,0,False,False,False,False,False,0.0003624105819507601,93159,17213,0
83,True,83,83,1,0.020750000000000015,0.00025,0.00025,0,0,0,False,False,,,none,1.0518750000000001,0.7849818293736297,0.7770153589907635,0.9797045490469503,0.015823640803402126,0.032090715880697854,True,2,1,4,1,True,2,,,2,2,2,56,,,,,,,,,5,0.8,1.4393155530249505e-06,1.5834019585049986e-06,6.005023325836625e-07,9.377701033442007e-07,2.4122203136408574e-06,False,0.009461715649230143,0.0,0.009461715649230143,0.8707339225828622,0.8707339225828622,0.0,0.0,0.9101606892831079,0.9729910033803177,0.9127620544555699,0.9765802999202058,-0.9864360552381319,1.047472993549956,4.183098271533233,4.279600609003104,1.0230695841229902,-0.0009684943516846404,0.032090715880697854,0.033059210232382494,-0.0009684943516846404,0.032090715880697854,0.033059210232382494,0.01976263503225022,0.02993218027619066,0.01016954524394044,-0.008496128844483856,0.0339622191685186,0.04245834801300245,7.704103225600381,7.704106263852905,7.704103226368037,0.07359607654749882,0.0001493829171143769,1,none,0.3819768422536737,0.3977344636464819,0.3819768422536737,4.5197094557291,4.4860733033976965,0.26400002093651465,0.25544177485755915,7888,0.3819768422536737,0.0,1.0,0.0,,0,False,0,False,0.011917662944339878,0.03529295365416513,0.0004443859233796395,0.011917662944339878,0.03529295365416513,0.0004443859233796395,0.6475685164289662,0,False,False,False,False,False,0.00017671720923251327,93159,17213,0
84,True,84,84,1,0.021000000000000015,0.00025,0.00025,0,0,0,False,False,,,none,1.0525,0.7852064427494149,0.7776015484805576,0.9791710583850468,0.015968180652006857,0.03205317048224248,True,2,1,4,1,True,2,,,2,2,2,56,,,,,,,,,5,0.8,1.4208393131765704e-06,1.5807413976466718e-06,5.970850047752664e-07,9.237541349096517e-07,2.3931903235622905e-06,False,0.009512502070079995,0.0,0.009512502070079995,0.8712185628224818,0.8712185628224818,0.0,0.0,0.9101182434644248,0.9736623195654356,0.9125417245863371,0.977163044339187,-0.9864786300069075,1.047870680828106,4.183098271533233,4.282023356473236,1.0236487594884411,-0.00104167851083889,0.03205317048224248,0.03309484899308137,-0.00104167851083889,0.03205317048224248,0.03309484899308137,0.01976064659585947,0.029932393150034535,0.010171746554175066,-0.0087160737815579,0.033760504156623905,0.042476577938181805,7.699533247705687,7.699536278498302,7.699533248478534,0.07327949216519673,0.00014763303935519295,1,none,0.3830404140319767,0.39865171063001215,0.3830404140319767,4.481771357126428,4.449451738366274,0.26684876058845747,0.2582613116549632,7912,0.3830404140319767,0.0,1.0,0.0,,0,False,0,False,0.011923722038712111,0.03555055022320063,0.0005321393316220226,0.011923722038712111,0.03555055022320063,0.0005321393316220226,0.647791977992151,0,False,False,False,False,False,0.0002722009655780627,93159,17213,0
85,True,85,85,1,0.021250000000000015,0.00025,0.00025,0,0,0,False,False,,,none,1.053125,0.7854309663091879,0.7781888270557269,0.978640767344348,0.016113035703287062,0.03201416110816487,True,2,1,4,1,True,2,,,2,2,2,56,,,,,,,,,5,0.8,1.4025154702960868e-06,1.5780880337660865e-06,5.936263447213946e-07,9.099463913589568e-07,2.374406485635945e-06,False,0.00956067901102338,0.0,0.00956067901102338,0.8717368349690446,0.8717368349690446,0.0,0.0,0.9099454271459554,0.9743648946388062,0.9122668876361182,0.9778385958075182,-0.9865189029453493,1.0482522365021314,4.183098271533233,4.284444509534258,1.0242275536988228,-0.0011105522017619033,0.03201416110816487,0.03312471330992678,-0.0011105522017619033,0.03201416110816487,0.03312471330992678,0.019758738817489345,0.029932594514726747,0.010173855697237402,-0.008885821291978714,0.03354492742572973,0.042430748717708446,7.69519868167403,7.695201705414319,7.695198682458146,0.07297318381362178,0.0001459531318648019,1,none,0.3841248123248273,0.39958501858145695,0.3841248123248273,4.487578872280259,4.457003070752886,0.2671273508191849,0.25855365560244514,7934,0.3841248123248273,0.0,1.0,0.0,,0,False,0,False,0.012093737436578782,0.03619188329136973,0.000527923925833477,0.012093737436578782,0.03619188329136973,0.000527923925833477,0.6480130127604797,0,False,False,False,False,False,0.00066349914053065,93159,17213,0
86,True,86,86,1,0.021500000000000016,0.00025,0.00025,0,0,0,False,False,,,none,1.05375,0.7856554079066214,0.7787772079835193,0.9781139057756635,0.016258228036945425,0.03197375540293039,True,2,1,4,1,True,2,,,2,2,2,56,,,,,,,,,5,0.8,1.384405103946344e-06,1.5754459397281107e-06,5.901307930051378e-07,8.963529759590763e-07,2.355909678065363e-06,False,0.009606288175917355,0.0,0.009606288175917355,0.8722876051286935,0.8722876051286935,0.0,0.0,0.9098329508712365,0.9749427551999319,0.9121593803062228,0.978546764303182,-0.9865569333131345,1.048618091326227,4.183098271533233,4.286864111910506,1.0248059772067557,-0.0011747495967665677,0.03197375540293039,0.03314850499969696,-0.0011747495967665677,0.03197375540293039,0.03314850499969696,0.01975690954336886,0.02993278466656567,0.010175875123196811,-0.009004868180437824,0.03331725110537487,0.04232211928581269,7.691093586999839,7.691096604080613,7.691093587802282,0.07267672782765194,0.0001443403502777852,1,none,0.3859060279474989,0.4012135938141895,0.3859060279474989,4.49418995843128,4.465617376876413,0.26782151902246376,0.259251518017939,7968,0.3859060279474989,0.0,1.0,0.0,,0,False,0,False,0.012119253552351814,0.035956864946753556,0.00032505342494658406,0.012119253552351814,0.035956864946753556,0.00032505342494658406,0.6482316323953724,0,False,False,False,False,False,0.0003115142606693433,93159,17213,0
87,True,87,87,1,0.021750000000000016,0.00025,0.00025,0,0,0,False,False,,,none,1.054375,0.7858797752059128,0.7793667019790126,0.9775906944251141,0.016403777545473695,0.03193202056833834,True,2,1,4,1,True,2,,,2,2,2,56,,,,,,,,,5,0.8,1.366566377011758e-06,1.5728194846826742e-06,5.86603974795821e-07,8.829789805960332e-07,2.337738415134846e-06,False,0.009649375056855689,0.0,0.009649375056855689,0.8728696942522733,0.8728696942522733,0.0,0.0,0.9097422643082392,0.9755650241326456,0.9123302408495525,0.9792469689529882,-0.9865927800250311,1.048968659519097,4.183098271533233,4.289282205033837,1.0253840399168255,-0.0012339328128944623,0.03193202056833834,0.0331659533812328,-0.0012339328128944623,0.03193202056833834,0.0331659533812328,0.019755156702404516,0.029932963900125155,0.010177807197720639,-0.009073080944699953,0.03307912541665967,0.04215220636135963,7.687212131758606,7.687215142558296,7.687212132587113,0.07238971776331861,0.0001427919285614751,1,none,0.3870664583872866,0.4022188379110342,0.3870664583872866,4.491156929587239,4.464493447340166,0.26867387015220606,0.26009655717014735,7989,0.3870664583872866,0.0,1.0,0.0,,0,False,0,False,0.011887709327776245,0.035998168341342646,0.00029317367281916386,0.011887709327776245,0.035998168341342646,0.00029317367281916386,0.6484478523813456,0,False,False,False,False,False,0.00023734998827594047,93159,17213,0
88,True,88,88,1,0.022000000000000016,0.00025,0.00025,0,0,0,False,False,,,none,1.055,0.7861040756840084,0.7799573173205112,0.9770713451831112,0.016549701986710106,0.03188902327301998,True,2,1,4,1,True,2,,,2,2,2,56,,,,,,,,,5,0.8,1.3490521746217083e-06,1.5702124447046273e-06,5.830524479578026e-07,8.698292934678997e-07,2.3199271644173e-06,False,0.009689988665792092,0.0,0.009689988665792092,0.8734819576841827,0.8734819576841827,0.0,0.0,0.9096239785455906,0.9761801074353531,0.9121594320139554,0.9799289397176669,-0.9866265016926649,1.0493043431598412,4.183098271533233,4.291698828133509,1.0259617512070711,-0.0012877948778971732,0.03188902327301998,0.03317681815091715,-0.0012877948778971732,0.03188902327301998,0.03317681815091715,0.019753478284200793,0.029933132508463325,0.010179654224262532,-0.009090684236964113,0.032832086946234164,0.041922771183198274,7.683548593427121,7.6835515983092195,7.683548594289927,0.07211176396576964,0.0001413051930808856,1,none,0.3880321467697283,0.4030258484783217,0.3880321467697283,4.5158402017467,4.490850587019186,0.2677414371233289,0.25921513480631225,8009,0.3880321467697283,0.0,1.0,0.0,,0,False,0,False,0.011265007545886815,0.036187801104538835,0.00029680965096916517,0.011265007545886815,0.036187801104538835,0.00029680965096916517,0.6486616916589097,0,False,False,False,False,False,0.0006509464758202475,93159,17213,0
89,True,89,89,1,0.022250000000000016,0.00025,0.00025,0,0,0,False,False,,,none,1.055625,0.7863283166327439,0.7805490600408953,0.9765560604815113,0.016696017086783192,0.031844829516444816,True,2,1,4,1,True,2,,,2,2,2,56,,,,,,,,,5,0.8,1.3319054345451427e-06,1.5676283728058481e-06,5.794834754086488e-07,8.569080679290681e-07,2.302503710518272e-06,False,0.009728181147514442,0.0,0.009728181147514442,0.8741232136935232,0.8741232136935232,0.0,0.0,0.9095697254023595,0.9767825970991608,0.9117733263554043,0.9806310534607331,-0.9866581566581287,1.0497370190746997,4.183098271533233,4.2941140184934055,1.0265391199904756,-0.0013360628348541377,0.031844829516444816,0.03318089235129895,-0.0013360628348541377,0.031844829516444816,0.03318089235129895,0.019751314904626498,0.029933290783290642,0.010181975878664144,-0.009058244935902163,0.03270033784162235,0.04175858277752451,7.680097359637552,7.680100358953517,7.680097360545086,0.07184249410985248,0.00013987755901438925,1,none,0.3889725167501744,0.40380453166495933,0.3889725167501744,4.482301883629782,4.458618852911669,0.27026595406685805,0.2617217548184178,8025,0.3889725167501744,0.0,1.0,0.0,,0,False,0,False,0.011058481809090878,0.0356173949987994,0.00021864799514273282,0.011058481809090878,0.0356173949987994,0.00021864799514273282,0.6298612738684543,0,False,False,False,False,False,0.0006116577881997911,93159,17213,0
90,True,90,90,1,0.022500000000000017,0.00025,0.00025,0,0,0,False,False,,,none,1.0562500000000001,0.7865525051610528,0.781141934103907,0.9760450331377609,0.016842736708665342,0.03179950448363428,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,1.3151629485070864e-06,1.5650704269231811e-06,5.759047800565322e-07,8.442186371930715e-07,2.2854912919176592e-06,False,0.00976400740478269,0.0,0.00976400740478269,0.8747922760715778,0.8747922760715778,0.0,0.0,0.9092411677783621,0.9775098550779411,0.9115601537222224,0.9812616122903328,-0.9866878030184459,1.0501787846735757,4.183098271533233,4.2965278116416235,1.0271161547602883,-0.0013784990418186848,0.03179950448363428,0.03317800352545296,-0.0013784990418186848,0.03179950448363428,0.03317800352545296,0.019749106076632123,0.029933439015092225,0.010184332938460102,-0.008976652692560651,0.03263707841919712,0.04161373111175777,7.676852928790164,7.6768559228757365,7.676852929752273,0.07158155239060268,0.00013850653204595603,1,none,0.38984566504502727,0.4045122399600072,0.38984566504502727,4.469051069440917,4.446293795489564,0.2715423701863931,0.26303637342217256,8044,0.38984566504502727,0.0,1.0,0.0,,0,False,0,False,0.011230339156293507,0.03570382209783985,6.718837785777626e-05,0.011230339156293507,0.03570382209783985,6.718837785777626e-05,0.6300474956468335,0,False,False,False,False,False,0.00024483587748567006,93159,17213,0
91,True,91,91,1,0.022750000000000017,0.00025,0.00025,0,0,0,False,False,,,none,1.056875,0.7867766481973575,0.7817359414944425,0.9755384459597832,0.016989873011000932,0.03175311249442298,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,1.2988548672722807e-06,1.5625415328293316e-06,5.723242896635729e-07,8.317633118682091e-07,2.268908395586392e-06,False,0.009797524685392474,0.0,0.009797524685392474,0.8751660986404448,0.8751660986404448,0.0,0.0,0.9092142194688009,0.9780972407382957,0.9115341203430576,0.981933022423322,-0.9867154986401137,1.050606012323851,4.183098271533233,4.298940241446128,1.0276928636128921,-0.0014149031004947236,0.03175311249442298,0.03316801559491771,-0.0014149031004947236,0.03175311249442298,0.03316801559491771,0.019746969938380744,0.029933577493200567,0.010186607554819822,-0.009176088043396207,0.032573195837724916,0.041749283881121126,7.673809910282065,7.673812899461833,7.6738099113099185,0.07132859983054105,0.00013718970372983647,1,none,0.3918141658070409,0.406316025535962,0.3918141658070409,4.457144552026445,4.436395740525016,0.2734818362697458,0.2649543832809689,8083,0.3918141658070409,0.0,1.0,0.0,,0,False,0,False,0.01164530306524219,0.03566839889419991,0.0004099817320743139,0.01164530306524219,0.03566839889419991,0.0004099817320743139,0.6264409260000333,0,False,False,False,False,False,0.0005394044241393575,93159,17213,0
92,True,92,92,1,0.023000000000000017,0.00025,0.00025,0,0,0,False,False,,,none,1.0575,0.7870007524920031,0.7823310823545939,0.9750364717877057,0.01713743650351493,0.031705716859399526,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,1.2830077182850436e-06,1.5600442238486016e-06,5.687499277452713e-07,8.195438573981613e-07,2.2527706052884497e-06,False,0.009828792211281467,0.0,0.009828792211281467,0.8755520643329727,0.8755520643329727,0.0,0.0,0.9094458166043853,0.9787972258500354,0.9112985165379568,0.9825862460798741,-0.9867413011632103,1.051019094127281,4.183098271533233,4.301351340219321,1.028269254272801,-0.001445112496572288,0.031705716859399526,0.033150829355971814,-0.001445112496572288,0.031705716859399526,0.033150829355971814,0.0197449045293636,0.029933706505816046,0.010188801976452447,-0.009388166446865206,0.032508748667115644,0.04189691511398085,7.67096302511466,7.670966009699744,7.670963026218393,0.07108331379247043,0.00013592475828512053,1,none,0.3923778164007679,0.4067107888260659,0.3923778164007679,4.4422943850084105,4.42262089578696,0.27466265418965197,0.26616196073320564,8091,0.3923778164007679,0.0,1.0,0.0,,0,False,0,False,0.01188908856801965,0.03559979383677811,0.0006918036742690237,0.01188908856801965,0.03559979383677811,0.0006918036742690237,0.621489455570965,0,False,False,False,False,False,0.0003788952788973574,93159,17213,0
93,True,93,93,1,0.023250000000000017,0.00025,0.00025,0,0,0,False,False,,,none,1.058125,0.7872248246198147,0.7829273550891637,0.9745392729533532,0.017285436164763832,0.0316573798061995,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,1.2676369802301552e-06,1.557580380261224e-06,5.651894020300741e-07,8.075617139180697e-07,2.2370863051243977e-06,False,0.00985787091415199,0.0,0.00985787091415199,0.8759633062325962,0.8759633062325962,0.0,0.0,0.9093749187666916,0.979361751711612,0.9111535856944528,0.9832188005888078,-0.9867652679945533,1.0514184032180316,4.183098271533233,4.303761138832335,1.0288453341199835,-0.0014690031776412814,0.0316573798061995,0.03312638298384078,-0.0014690031776412814,0.0316573798061995,0.03312638298384078,0.019742907983909843,0.029933826339972765,0.010190918356062922,-0.00956348756789557,0.032443793995890674,0.04200728156378625,7.6683071063370365,7.668310086626208,7.668307107527495,0.07084538764798089,0.00013470947070115912,1,none,0.3930853213789841,0.40724746477864593,0.3930853213789841,4.41366373327166,4.394737950372698,0.27680912461138324,0.2683336247698102,8103,0.3930853213789841,0.0,1.0,0.0,,0,False,0,False,0.011796863162837462,0.035417757266112175,0.0007265445631366567,0.011796863162837462,0.035417757266112175,0.0007265445631366567,0.6216975394602512,0,False,False,False,False,False,0.0002070018545331074,93159,17213,0
94,True,94,94,1,0.023500000000000017,0.00025,0.00025,0,0,0,False,False,,,none,1.05875,0.7874488709827097,0.7835247565527971,0.9740470018620313,0.017433879647064027,0.03160816241771315,True,2,1,4,1,True,2,,,2,2,2,55,,,,,,,,,5,0.8,1.2527544528809842e-06,1.5551518937379663e-06,5.616500474295995e-07,7.95817138137292e-07,2.2218611173834918e-06,False,0.009884823035178745,0.0,0.009884823035178745,0.8763992821683265,0.8763992821683265,0.0,0.0,0.9093517076395836,0.9798586043689191,0.9110926723097118,0.9838550119482675,-0.9867874562894684,1.0518042940446353,4.183098271533233,4.306169666899905,1.0294211102340567,-0.0014864887366306334,0.03160816241771315,0.033094651154343784,-0.0014864887366306334,0.03160816241771315,0.033094651154343784,0.019740978529776826,0.029933937281447345,0.01019295875167052,-0.009701739473709788,0.03237838740405251,0.042080126877762296,7.665837099159937,7.665840075441311,7.665837100447855,0.07061453008821722,0.00013354170222601476,1,none,0.3940679852227654,0.40805966688302014,0.3940679852227654,4.437124269650021,4.420660123568342,0.27589468454207117,0.2674270182784433,8121,0.3940679852227654,0.0,1.0,0.0,,0,False,0,False,0.011766009126443428,0.03511303231714051,0.0006252807387410147,0.011766009126443428,0.03511303231714051,0.0006252807387410147,0.6219033567925615,0,False,False,False,False,False,0.00032258894621300845,93159,17213,0
