label,role,scenario_name,mechanism_tags,key_observables,backend,geometry,solver_mode,restart_mode,converged,wall_time_seconds,degrees_of_freedom_total,mesh_num_cells_final,mesh_num_vertices_final,mass_final,ratio_final,min_J,area_ratio_final,max_u_final,lumen_interface_measure_ref_final,lumen_interface_measure_def_final,lumen_characteristic_length_ref_final,lumen_characteristic_length_def_final,flow_potential_min_final,flow_potential_max_final,flow_potential_range_final,p_eff_min_final,p_eff_max_final,p_eff_range_final,theta_eq_min_final,theta_eq_max_final,theta_eq_range_final,storage_strain_min_final,storage_strain_max_final,storage_strain_range_final
canonical-disk-mi-calibration-lumen-srate30-tend7p0-v1,achieved,Canonical Disk Homogeneous Source-Driven Mass Increase Tend0p02 Pilot,"deformation:mass_increasing, mechanism:source_driven, source:homogeneous, geometry:disk, canonical:disk, hydraulic:closed, preferred_hydration, source:lumen","lumen_n_components, lumen_total_volume_def, lumen_largest_fraction, area_ratio, max_u, theta_eq_range, storage_strain_range",snes,disk,monolithic,startup,False,,,2972,1550,3.8021295063610068,1.0001497702016937,0.003310148037316918,0.5375150922957282,0.4417755467396666,10.38390935155998,10.965245463928532,0.5303024266367633,0.24889456791264084,0.053734221101936645,0.6331711409823368,0.5794369198804002,0.053734221101936645,0.6331711409823368,0.5794369198804002,0.006914825036298665,0.028745807331273982,0.021830982294975317,0.0380022716190653,6.33198343563039,6.293981164011324
