label,role,scenario_name,mechanism_tags,key_observables,backend,geometry,solver_mode,restart_mode,converged,wall_time_seconds,degrees_of_freedom_total,mesh_num_cells_final,mesh_num_vertices_final,mass_final,ratio_final,min_J,mechanical_history_band,numerical_cost_band,min_J_min,min_J_time_of_min,min_J_final,min_J_duration_below_0_95,min_J_duration_below_0_8,min_J_duration_below_0_5,min_J_duration_below_0_2,min_J_recovered_above_0_95,min_Je_min,min_Je_time_of_min,max_pf_max,max_pf_time_of_max,p_eff_range_max,p_eff_range_time_of_max,J_fraction_ref_below_0_8_max,J_fraction_ref_below_0_8_time_of_max,J_fraction_def_below_0_8_max,J_fraction_def_below_0_8_time_of_max,J_p01_ref_min,J_p01_ref_time_of_min,J_p05_ref_min,J_p05_ref_time_of_min,J_p01_def_min,J_p01_def_time_of_min,J_p05_def_min,J_p05_def_time_of_min,low_J_extent_warning,min_J_min_all_attempts,min_J_time_of_min_all_attempts,max_pf_max_all_attempts,max_pf_time_of_max_all_attempts,p_eff_range_max_all_attempts,p_eff_range_time_of_max_all_attempts,accepted_steps,attempt_rows,min_dt_accepted,min_dt_attempted,failed_attempts_total,area_ratio_final,domain_measure_ref_final,domain_measure_def_final,domain_measure_ratio_final,max_u_final,J_fraction_ref_below_0_8_final,J_fraction_def_below_0_8_final,J_p01_ref_final,J_p05_ref_final,J_p01_def_final,J_p05_def_final,lumen_interface_measure_ref_final,lumen_interface_measure_def_final,lumen_characteristic_length_ref_final,lumen_characteristic_length_def_final,flow_potential_min_final,flow_potential_max_final,flow_potential_range_final,p_eff_min_final,p_eff_max_final,p_eff_range_final,theta_eq_min_final,theta_eq_max_final,theta_eq_range_final,storage_strain_min_final,storage_strain_max_final,storage_strain_range_final
mass-injecting-sphere-s30-leaky,achieved,canonical sphere source pf only leaky direct start s30 long,"geometry:sphere, source_driven, hydraulic:leaky, pf_only, direct_start, exploratory_extension, preferred_hydration","min_J, max_pf, J_fraction_ref_below_0_8, J_p01_ref, p_eff_range",snes,sphere,monolithic,startup,True,56083.04160468583,120491,93159,17213,0.8844165058176445,0.9434450555617623,1.011001848297157,amber,amber,0.7001289010729493,0.0037500000000000016,1.011001848297157,0.05625000000000004,0.01075000000000001,0.0,0.0,True,0.7001285983632424,0.0037500000000000016,1.0638258196613355,0.05450000000000004,0.05983909427248975,0.00025,0.002963265914865804,0.0035000000000000014,0.0023245842486440873,0.0035000000000000014,0.8617009224843065,0.003000000000000001,0.9198175231652174,0.00025,0.8705689133460845,0.0025000000000000005,0.921333685371502,0.00025,False,0.7001289010729493,0.0037500000000000016,1.0638258196613355,0.05450000000000004,0.05983909427248975,0.00025,481,481,0.0002499999999999031,0.0002499999999999031,0,1.1539844073032766,4.183098271533233,4.827230179566639,1.1539844073032766,0.055676284451322076,0.0,0.0,1.018427820682512,1.0890124452802072,1.0196088438262585,1.0933419420651858,4.8979431824206126,5.217169456731669,0.3167801330497485,0.3218192368236674,-0.00010035379973899403,0.030602672876701712,0.030703026676440707,-0.00010035379973899403,0.030602672876701712,0.030703026676440707,0.019694953923460223,0.029926329399284496,0.010231375475824273,-0.004594503517574133,0.03362376828643733,0.03821827180401147
