probe,case,backend,ok,status,accepted_evolved_steps,accepted_rows,metrics_row_count,final_time,biot_options,has_lu,has_ilu,has_preonly,has_gmres,has_fgmres,uses_newtontr,error,startup_seconds,run_seconds,total_seconds,run_dir
fixed2_newton_phase2,newton_max_it_40,newton,False,fail,0,1,7,0.0,"snes_type=newtonls, snes_linesearch_type=bt, snes_max_it=40",False,False,False,False,False,False,"RuntimeError: Nonconvergence at step 1 (ch=False, biot=False, split=nan).",,,,output/fixed2-disk-solver-matrix/2026-03-25/newton_phase2/newton_max_it_40/run/canonical_disk_fixed2
fixed2_newton_phase2,newton_relax_0p5_max_it_40,newton,False,fail,0,1,7,0.0,"snes_type=newtonls, snes_linesearch_type=bt, snes_max_it=40",False,False,False,False,False,False,"RuntimeError: Nonconvergence at step 1 (ch=True, biot=False, split=1.6908408013360833e-06).",,,,output/fixed2-disk-solver-matrix/2026-03-25/newton_phase2/newton_relax_0p5_max_it_40/run/canonical_disk_fixed2
fixed2_newton_phase2,newton_biot_lu,newton,False,fail,0,1,7,0.0,"ksp_type=preonly, pc_type=lu",True,False,True,False,False,False,"RuntimeError: Nonconvergence at step 1 (ch=False, biot=False, split=nan).",,,,output/fixed2-disk-solver-matrix/2026-03-25/newton_phase2/newton_biot_lu/run/canonical_disk_fixed2
