probe,case,backend,ok,status,accepted_evolved_steps,accepted_rows,metrics_row_count,final_time,biot_options,has_lu,has_ilu,has_preonly,has_gmres,has_fgmres,uses_newtontr,error,startup_seconds,run_seconds,total_seconds,run_dir
growth_only_medium_confirmation,snes_default,snes,True,pass,30,31,31,0.01,"snes_type=newtonls, snes_linesearch_type=bt, snes_max_it=40",False,False,False,False,False,False,,14.937562816019636,140.35971621604403,155.29728123400128,output/chb-growth-only-solver-matrix/2026-03-25/medium-confirmation/snes_default/run/vv012_disk_growth_only_medium
growth_only_medium_confirmation,snes_biot_gmres_ilu_explicit,snes,True,pass,30,31,31,0.01,"snes_type=newtonls, snes_linesearch_type=bt, snes_max_it=40, ksp_type=gmres, pc_type=ilu",False,True,False,True,False,False,,14.978697086975444,143.16081685997779,158.13951554097002,output/chb-growth-only-solver-matrix/2026-03-25/medium-confirmation/snes_biot_gmres_ilu_explicit/run/vv012_disk_growth_only_medium
growth_only_medium_confirmation,snes_biot_gmres_ilu_restart50,snes,True,pass,30,31,31,0.01,"snes_type=newtonls, snes_linesearch_type=bt, snes_max_it=40, ksp_type=gmres, pc_type=ilu, ksp_gmres_restart=50",False,True,False,True,False,False,,14.889174875046592,139.71380479005165,154.60298158304067,output/chb-growth-only-solver-matrix/2026-03-25/medium-confirmation/snes_biot_gmres_ilu_restart50/run/vv012_disk_growth_only_medium
growth_only_medium_confirmation,snes_biot_newtontr_gmres_ilu,snes,True,pass,30,31,31,0.01,"snes_type=newtontr, snes_max_it=40, ksp_type=gmres, pc_type=ilu",False,True,False,True,False,True,,14.854368326021358,146.9481035930221,161.80247354099993,output/chb-growth-only-solver-matrix/2026-03-25/medium-confirmation/snes_biot_newtontr_gmres_ilu/run/vv012_disk_growth_only_medium
