step,accepted_step,attempt_step,attempt_index,attempt_number,time,dt,dt_base,dt_retry_attempts,dt_recovery_success_steps,dt_recovery_window_steps,dt_restore_attempt,dt_snap_applied,dt_snap_target_time,time_grid_error,dt_event,g,mass,lumen_mass_def,ratio,max_u,max_p,ch_converged,ch_snes_reason,ch_snes_its,ch_ksp_reason,ch_ksp_its,biot_converged,biot_iterations,biot_iterations_u,biot_iterations_tp,biot_snes_reason,biot_snes_its,biot_ksp_reason,biot_ksp_its,biot_u_snes_reason,biot_u_snes_its,biot_u_ksp_reason,biot_u_ksp_its,biot_tp_snes_reason,biot_tp_snes_its,biot_tp_ksp_reason,biot_tp_ksp_its,split_iterations,outer_omega,split_pf_increment,split_u_increment,split_theta_increment,split_p_increment,split_increment,step_failed,constraint_mismatch_max,constraint_mismatch_boundary_max,constraint_mismatch_interior_max,min_J,min_Je,min_pf,max_pf,area_ref,area_def,area_ratio,flow_potential_min,flow_potential_max,flow_potential_range,p_eff_min,p_eff_max,p_eff_range,theta_eq_min,theta_eq_max,theta_eq_range,storage_strain_min,storage_strain_max,storage_strain_range,energy_total_p,energy_total_theta,energy_total_cross,mu_elastic_l2,mu_storage_l2,lumen_n_components,lumen_component_event,lumen_total_volume,lumen_total_volume_ref,lumen_total_volume_def,lumen_interface_measure_ref,lumen_interface_measure_def,lumen_characteristic_length_ref,lumen_characteristic_length_def,lumen_active_cell_count,lumen_largest_volume,lumen_second_volume,lumen_largest_fraction,lumen_second_fraction,lumen_min_gap,lumen_edge_components,lumen_second_edge_touch,lumen_largest_edge_count,lumen_largest_edge_touch,lumen_largest_cx,lumen_largest_cy,lumen_largest_cz,lumen_cx,lumen_cy,lumen_cz,lumen_rmax,lumen_edge_count,lumen_edge_touch,lumen_any_component_edge_touch,lumen_edge_stop_trigger,lumen_steady_stop_trigger,lumen_amr_eligible,lumen_center_delta,mesh_num_cells,mesh_num_vertices,amr_event
0,True,0,0,0,0.0,0.0,0.001,0,0,0,False,False,,0.0,initial_state,1.0,0.734055680222959,0.7340556802229583,1.000375447762369,0.0,0.0,True,2,1,4,,,,,,,,,,,,,,,,,,0,,,,,,0.0,False,0.0,0.0,0.0,1.0,1.0,-0.9890442369437414,0.5795859912114573,3.140290796624407,3.140290796624407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022102070043942712,0.029945221184718707,0.007843151140775995,0.0,0.0,0.0,10.543397147979135,10.543397147979135,10.543397147979135,0.0,2.2718679246641272e-20,8,none,0.03229613408974467,0.03229613408974467,0.03229613408974467,2.193900872723137,2.193900872723137,0.02944174414740782,0.02944174414740782,30,0.006459226810097791,0.005382689016593098,0.19999999975690147,0.16666666671731215,0.23456885413140563,0,False,0,False,-0.0008450171323492692,-0.44043451600558076,,-0.010570717518681955,-0.023665861241827336,,0.5150296924843095,0,False,False,False,False,False,,2972,1550,0
1,True,1,1,1,0.001,0.001,0.001,0,0,0,False,False,,,none,1.0025,0.7340556802229599,0.6964029073060614,0.9999410098433481,0.018627927930059896,0.034158662327327026,True,2,1,4,1,True,1,,,2,1,2,160,,,,,,,,,8,0.8,1.07378813615675e-06,1.1703024264187957e-06,1.8465326919817686e-08,1.27853362023071e-06,2.03902376567592e-06,False,0.0021597430872456053,0.0,0.0021597430872456053,0.8976697797053058,0.8954312017010533,-0.9849993431010703,0.4648782377360693,3.140290796624407,3.0447218276812515,0.9695668410562851,0.007445233414294291,0.034158662327327026,0.026713428913032737,0.007445233414294291,0.034158662327327026,0.026713428913032737,0.02267560881131965,0.02992499671550535,0.0072493879041857015,0.011471782445733469,0.03884876897798959,0.02737698653225612,9.59255089561267,9.592551126794271,9.592550894975632,0.21482904976565906,0.0009075073491910287,0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,False,0,False,nan,nan,,nan,nan,,0.0,0,False,False,False,False,False,,2972,1550,0
2,True,2,2,1,0.002,0.001,0.001,0,0,4,False,False,,,component_split;component_dt_reduce,1.005,0.7340556802229585,0.6985079931684824,0.9999221204209745,0.017702200197301447,0.03650154707631312,True,2,1,4,1,True,2,,,2,2,2,278,,,,,,,,,7,0.8,1.355732170749861e-06,5.166991565052414e-07,1.0500534892304842e-07,5.819985408911955e-07,1.566759765261187e-06,False,0.002686341947361323,0.0,0.002686341947361323,0.9069237712884269,0.902411712724803,-0.9805250105181358,0.4937654200698033,3.140290796624407,3.055569408493734,0.9730211647208779,0.006291421444486257,0.03650154707631312,0.03021012563182686,0.006291421444486257,0.03650154707631312,0.03021012563182686,0.022531172899650984,0.02990262505259068,0.007371452152939696,0.01154475588336672,0.040656242524972255,0.029111486641605535,9.265772941121323,9.26577322465477,9.265772943709678,0.20235981906826478,0.000798426414047599,4,split,0.02353884847267295,0.025836907275550994,0.02353884847267295,1.4958415042137343,1.4294594907148566,0.034544979802698765,0.03293391470772136,24,0.0068724875975774945,0.005888405770476302,0.2919636279385544,0.2501569172898306,0.4561698461294241,0,False,0,False,0.002489213947612925,-0.3858177973624271,,-0.0015435546450191047,-0.0313591700268983,,0.4535124298503271,0,False,False,False,False,False,,2972,1550,0
3,True,3,3,1,0.0025,0.0005,0.001,0,1,4,False,False,,,reduced_hold,1.00625,0.7340556802229584,0.6996379919669602,0.9999782219135213,0.0170587068210699,0.03824480523991552,True,2,1,4,1,True,2,,,2,2,2,280,,,,,,,,,6,0.8,3.180858487125597e-06,1.4424416787919228e-06,2.6911579657203826e-07,1.536186413370984e-06,3.8250216627393385e-06,False,0.002928340103753436,0.0,0.002928340103753436,0.9073430594330877,0.9017073882564846,-0.9786129302216563,0.5406221414609753,3.140290796624407,3.061653611681855,0.9749586296189253,0.005403724105656383,0.03824480523991552,0.03284108113425913,0.005403724105656383,0.03824480523991552,0.03284108113425913,0.022296889292695125,0.02989306465110828,0.0075961753584131535,0.011556999130147448,0.0419589705130933,0.030401971382945855,9.098883352031972,9.098883700795335,9.09888335812165,0.19455826209985896,0.0007294797446645244,4,none,0.07191093035686406,0.07858725963495755,0.07191093035686406,2.5429305570653717,2.4377108120494326,0.061808419751461806,0.058998737669303025,73,0.01971323818453293,0.01773090824669048,0.27413410015284634,0.24656763803081605,0.3638905343211659,0,False,0,False,-0.005223736814948394,-0.36315042014484095,,-0.001516828712093981,-0.013148073068829962,,0.4658556256716993,0,False,False,False,False,False,0.018211116569053547,2972,1550,0
4,True,4,4,1,0.003,0.0005,0.001,0,2,4,False,False,,,reduced_hold,1.0075,0.7340556802229583,0.7007375632691468,1.000057570696298,0.016509444555991744,0.040206438051886145,True,2,1,4,1,True,2,,,2,2,2,263,,,,,,,,,6,0.8,2.7954672322327747e-06,1.4032775090488967e-06,2.830897952547626e-07,1.3250574012850338e-06,3.408774231709586e-06,False,0.0033471722371838583,0.0,0.0033471722371838583,0.9058245476208246,0.8990814368444909,-0.9771329072542809,0.5898606574447828,3.140290796624407,3.067587517388029,0.9768482335092886,0.004673453849109739,0.040206438051886145,0.0355329842027764,0.004673453849109739,0.040206438051886145,0.0355329842027764,0.022050696712776086,0.029885664536271405,0.007834967823495319,0.011570821432340563,0.04349354677957077,0.03192272534723021,8.957177609654185,8.957178026286568,8.957177614950755,0.1873373698159353,0.0006750778236825398,4,none,0.1135025557270164,0.12380184736923468,0.1135025557270164,3.3407126924661323,3.21025307262447,0.07411702757224745,0.0707125283641423,115,0.029610060070258903,0.028621762555805366,0.26087571227447687,0.25216844125204735,0.3116940567806922,0,False,0,False,0.0015193527167192775,0.36121934968962677,,0.0022471570827638523,0.006267185774089098,,0.4700808189289523,0,False,False,False,False,False,0.019776750617870424,2972,1550,0
5,True,5,5,1,0.0035,0.0005,0.001,0,0,8,False,False,,,component_gap;component_dt_reduce,1.00875,0.7340556802229601,0.7018305990326081,1.0001416667177139,0.0160521318428534,0.04232691799546167,True,2,1,4,1,True,2,,,2,2,2,251,,,,,,,,,6,0.8,2.5675041804024325e-06,1.358837006912667e-06,2.969132282098662e-07,1.1905429351690484e-06,3.153421264802132e-06,False,0.0036621997801555457,0.0,0.0036621997801555457,0.9042815640228536,0.8964377338516517,-0.9761018180576893,0.6289864867467152,3.140290796624407,3.0733479641841925,0.9786826008240468,0.004150257635746695,0.04232691799546167,0.038176660359714974,0.004150257635746695,0.04232691799546167,0.038176660359714974,0.02185506756626642,0.029880509090288446,0.008025441524022025,0.011567857999068796,0.04539240348122184,0.033824545482153044,8.827959452038249,8.827959939207993,8.827959456308838,0.1805843316288222,0.0006366216005171458,4,none,0.14845508642166078,0.1614806704836383,0.14845508642166078,3.889187910708706,3.7486888439764208,0.08304081684456976,0.0792037390140853,150,0.03861369065269723,0.03760445897683882,0.2601035207579333,0.2533052917434564,0.2703544115599491,0,False,0,False,0.0006966521688807373,-0.34623357504811975,,-0.0024723026816185637,-0.0015484541991888515,,0.47031907791760397,0,False,False,False,False,False,0.009130034428167545,2972,1550,0
6,True,6,6,1,0.00375,0.00025,0.001,0,1,8,False,False,,,component_gap,1.009375,0.73405568022296,0.702432745824612,1.0001972880661474,0.015787253286830078,0.04375923066160912,True,2,1,4,1,True,2,,,2,2,2,252,,,,,,,,,6,0.8,1.2056478297371744e-06,7.192572728129835e-07,1.5202201578001338e-07,6.371586535162745e-07,1.5491931954655688e-06,False,0.0038140647538100897,0.0,0.0038140647538100897,0.9030126420772125,0.8946255277545141,-0.9756511861938355,0.6499986559663105,3.140290796624407,3.0763961154681367,0.9796532597474882,0.003910078618454395,0.04375923066160912,0.03984915204315472,0.003910078618454395,0.04375923066160912,0.03984915204315472,0.021750006720168448,0.029878255930969176,0.008128249210800728,0.011535534936830918,0.04672291281289393,0.03518737787606301,8.758508882845868,8.758509410940817,8.758508883769165,0.17668788338115637,0.0006179145096157554,4,none,0.16953539981801713,0.18408796435331215,0.16953539981801713,4.238217595042009,4.093081592161715,0.08687046392741309,0.0828399805870857,171,0.04363530149159919,0.043630400136794444,0.2573816532620222,0.2573527427524177,0.2431389445369092,0,False,0,False,0.003051294252983454,-0.34025118716553976,,0.0024948370495727814,0.000164499134377719,,0.4704575541841357,0,False,False,False,False,False,0.005254206527360383,2972,1550,0
7,True,7,7,1,0.004,0.00025,0.001,0,2,8,False,False,,,component_gap,1.01,0.7340556802229583,0.7030351207330029,1.0002497009479836,0.015531377087952975,0.04517595736943186,True,2,1,4,1,True,2,,,2,2,2,256,,,,,,,,,6,0.8,1.111844913844803e-06,6.994810866828001e-07,1.5659496008012055e-07,5.945179820659255e-07,1.4503263479616383e-06,False,0.00392632093000367,0.0,0.00392632093000367,0.9024712121656535,0.8935358536293599,-0.9752543894895347,0.6666684075402399,3.140290796624407,3.0793672485381136,0.9805993928486553,0.003722502319678904,0.04517595736943186,0.04145345504975296,0.003722502319678904,0.04517595736943186,0.04145345504975296,0.0216666579622988,0.029876271947447672,0.008209613985148873,0.011501641421368185,0.04811149892710792,0.03660985750573974,8.690811700712942,8.690812271082462,8.69081170096722,0.1729824201133223,0.0006053193047400101,4,none,0.18472580931627286,0.2002360314030887,0.18472580931627286,4.188356211565679,4.048649280446836,0.09561556911045875,0.09125305578253758,186,0.047700662135362365,0.04768693995098569,0.2582241339849435,0.25814984991804746,0.2303920284435638,0,False,0,False,0.3363427892694527,-0.0022096293573884754,,0.005287042366035798,0.0036525769071326236,,0.47060489448314646,0,False,False,False,False,False,0.004468008177932439,2972,1550,0
8,True,8,8,1,0.00425,0.00025,0.001,0,3,8,False,False,,,component_gap,1.010625,0.7340556802229585,0.7036383330311697,1.0002997610442776,0.01536113615414562,0.046551432218868115,True,2,1,4,1,True,2,,,2,2,2,265,,,,,,,,,6,0.8,1.0478859236512273e-06,6.830399300421083e-07,1.6096902153383607e-07,5.570052967650013e-07,1.3786857443000351e-06,False,0.004110280489288109,0.0,0.004110280489288109,0.9023908048903978,0.8929037030455389,-0.9749360345257321,0.6796764381473357,3.140290796624407,3.0822720530616863,0.9815244041650261,0.0035711314606501755,0.046551432218868115,0.04298030075821794,0.0035711314606501755,0.046551432218868115,0.04298030075821794,0.021601617809263323,0.029874680172628662,0.008273062363365339,0.01146769526196221,0.04953105340032253,0.03806335813836032,8.62351352137788,8.623514129521956,8.623513520983009,0.1694872001236942,0.0005981736463008913,4,none,0.19800596699985934,0.21423102284622636,0.19800596699985934,4.4376631289460775,4.295372793654614,0.09655127783307209,0.09219500914675707,199,0.05076198297940569,0.04976008139592917,0.25636592547456794,0.25130596895579677,0.2143054242207359,0,False,0,False,-0.006061175007855907,0.3340208567042179,,-0.00032358251096746793,0.004294512700350271,,0.47076246073415634,0,False,False,False,False,False,0.005647228795884038,2972,1550,0
9,True,9,9,1,0.0045000000000000005,0.00025,0.001,0,4,8,False,False,,,component_gap,1.01125,0.7340556802229583,0.7042420531442326,1.0003480007449566,0.015193234139128983,0.04786196126802593,True,2,1,4,1,True,2,,,2,2,2,293,,,,,,,,,6,0.8,1.0051894001852745e-06,6.695766306767302e-07,1.6517556677913527e-07,5.22842220662504e-07,1.3264183164301304e-06,False,0.004261755094529623,0.0,0.004261755094529623,0.9026520446441264,0.8926101801178011,-0.9746930719897828,0.6900125419501096,3.140290796624407,3.0851203181558846,0.9824314109611036,0.0034442767475935266,0.04786196126802593,0.044417684520432404,0.0034442767475935266,0.04786196126802593,0.044417684520432404,0.02154993729024945,0.029873465359948913,0.008323528069699462,0.011435193304763443,0.050959415840841314,0.039524222536077874,8.555643366371372,8.555644007447222,8.555643365353886,0.16622962413858786,0.0005958952227234569,4,none,0.21442299541834317,0.2314556276993249,0.21442299541834317,4.836554196754615,4.688952018741381,0.0957109620955491,0.09145881406391489,215,0.05588621140419335,0.05284904833851606,0.2606353450811483,0.2464709917674949,0.1940474047227914,0,False,0,False,-0.0037712476142550944,0.3285373133167879,,-0.0031702833009848758,0.005724180016392665,,0.47093149738712997,0,False,False,False,False,False,0.003185538262593246,2972,1550,0
